the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000009145C03F4AFB54C053695EEAF4BD4140,22651,0101000020110F00001375D09BD6D161C11CBD79FAB7225041,21893,>1m <=5m,ATBI DATABASE,,1446835646000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234505,3930660,35.48403,-83.926403,Chilhowee Lake,,2145.195557,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835646000,GRSM,UNR,,8,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000000AC095A523FB54C07B35BB5359CD4140,22666,0101000020110F0000FD33E3D2B5D161C10DEFD2F3C8325041,21908,>1m <=5m,ATBI DATABASE,,1446835654000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235115,3943996,35.604282,-83.924047,Abrams Creek Lower,,1696.217041,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835654000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E958B0B0E7FA54C0E37CA96053CD4140,22681,0101000020110F0000ABB210E782D161C13019DDBCC2325041,21923,>1m <=5m,ATBI DATABASE,,1446835661000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235446,3943966,35.6041,-83.920387,Abrams Creek Lower,,1568.232422,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835661000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000758366ACFDFA54C09CD7DA00CECC4140,22677,0101000020110F0000C0B4AE9295D161C138B4096C37325041,21919,>1m <=5m,ATBI DATABASE,,1446835659000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235311,3943518,35.60003,-83.921729,Abrams Creek Lower,,1923.356445,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835659000,GRSM,UNR,,8,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898300800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000695D36DCB5FA54C04BC94B6E7CCC4140,22688,0101000020110F0000DD58FC9458D161C120E11B38E2315041,21930,>1m <=5m,ATBI DATABASE,,1446835664000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235700,3943230,35.59754,-83.917346,Abrams Creek Lower,Scott Gap Branch,1978.844971,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835664000,GRSM,UNR,,8,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,963878400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000FA40E3A3D4FA54C0070AB6FD6ACC4140,22684,0101000020110F0000824C32B972D161C1F2D7EA00D0315041,21926,>1m <=5m,ATBI DATABASE,,1446835662000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235528,3943176,35.597008,-83.919224,Abrams Creek Lower,Scott Gap Branch,1944.191772,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835662000,GRSM,UNR,,3,,,Rabbit Creek Trail,Abrams Creek Ranger Station Parking,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000008A004CBEDEFA54C07B7786DE5FCC4140,22682,0101000020110F000091A8D54D7BD161C1D8481763C4315041,21924,>1m <=5m,ATBI DATABASE,,1446835661000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235471,3943140,35.596669,-83.919841,Abrams Creek Lower,Scott Gap Branch,2004.4198,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835661000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007D5EBC75F7FA54C02D9282F066CC4140,22679,0101000020110F0000A000BB4B90D161C154BA94C5CB315041,21921,>1m <=5m,ATBI DATABASE,,1446835660000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235335,3943168,35.596885,-83.92135,Abrams Creek Lower,Scott Gap Branch,2068.946777,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835660000,GRSM,UNR,,4,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000005718FF97DBF954C0DB4A9BE91FCC4140,22705,0101000020110F0000464A4C359FD061C16CA0299681315041,21947,>1m <=5m,ATBI DATABASE,,1446835672000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236898,3942881,35.594717,-83.904024,Abrams Creek Lower,Rabbit Creek,1467.80481,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835672000,GRSM,UNR,,5,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B69E3D71A2F954C09658716859CE4140,22711,0101000020110F0000977D64AB6ED061C1C0C32876D4335041,21953,>1m <=5m,ATBI DATABASE,,1446835675000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237271,3944800,35.612097,-83.900536,Abrams Creek Lower,,1479.338501,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835675000,GRSM,UNR,,6,,,Hatcher Mountain Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,966384000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000A2848C8CDDF954C044F333079ECE4140,22707,0101000020110F000049D76ADEA0D061C176A803261C345041,21949,>1m <=5m,ATBI DATABASE,,1446835673000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236951,3945042,35.614191,-83.904143,Abrams Creek Lower,Abrams Creek,1475.428711,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835673000,GRSM,UNR,,7,,,Little Bottoms Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,966384000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000D620D1A6B8F954C08525D69D7FCE4140,22710,0101000020110F00008E79278881D061C165FAA460FC335041,21952,>1m <=5m,ATBI DATABASE,,1446835675000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237152,3944933,35.613263,-83.901891,Abrams Creek Lower,,1554.505737,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835675000,GRSM,UNR,,4,,,Little Bottoms Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,966384000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000063DCB4E9EDF854C0F4CF76C623CE4140,22728,0101000020110F0000CE598658D5CF61C1E5D6E46E9C335041,21970,>1m <=5m,ATBI DATABASE,,1446835684000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238264,3944589,35.61046,-83.889517,Abrams Creek Lower,Kreider Branch,1311.779297,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835684000,GRSM,UNR,,4,,,Abrams Falls Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,928886400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000829C3262FFF854C0AB88DA031BCF4140,22727,0101000020110F0000FF53032FE4CF61C1716BE5B99E345041,21969,>1m <=5m,ATBI DATABASE,,1446835683000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238192,3945429,35.618005,-83.890583,Abrams Creek Lower,Oak Flats Branch,1866.864136,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835683000,GRSM,UNR,,9,,,Hatcher Mountain Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866505600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009B44FC44D7F854C044EB54456DCF4140,22730,0101000020110F000023275E1DC2CF61C134AD28AAF4345041,21972,>1m <=5m,ATBI DATABASE,,1446835685000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238422,3945701,35.620515,-83.888135,Abrams Creek Lower,,1955.485596,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835685000,GRSM,UNR,,7,,,Hatcher Mountain Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B5A5BDAA5BF854C033A783B0EBCF4140,22741,0101000020110F00004078992359CF61C19DAAA6BF78355041,21983,>1m <=5m,ATBI DATABASE,,1446835690000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239118,3946109,35.624373,-83.880591,Abrams Creek Lower,Kreider Branch,1981.928711,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835690000,GRSM,UNR,,8,,,Cooper Road Trail,Cades Cove Loop Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000011FF419B51F854C02EDCD760E5CF4140,22742,0101000020110F00008EAF3D9850CF61C1B38C892772355041,21984,>1m <=5m,ATBI DATABASE,,1446835690000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239173,3946086,35.624181,-83.879977,Abrams Creek Lower,Kreider Branch,1981.502808,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835690000,GRSM,UNR,,6,,,Cooper Road Trail,Cades Cove Loop Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927763200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D125B496B6F854C0A4171290ACCF4140,22732,0101000020110F0000B2D0E15BA6CF61C1A2E2CBCA36355041,21974,>1m <=5m,ATBI DATABASE,,1446835686000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238609,3945910,35.622447,-83.88614,Abrams Creek Lower,Oak Flats Branch,1966.995361,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835686000,GRSM,UNR,,4,,,Hatcher Mountain Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000FDE5DCEBD9FA54C0249D0E5FC4CF4140,22686,0101000020110F00007CEE6D3577D161C1D835F3AA4F355041,21928,>1m <=5m,ATBI DATABASE,,1446835663000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235585,3946080,35.623173,-83.919547,Abrams Creek Lower,Kingfisher Creek,1279.812988,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835663000,GRSM,UNR,,6,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866332800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000011E1EB405DFB54C0A2F87503ECCE4140,22658,0101000020110F00009813CEBFE6D161C11379199F6D345041,21900,>1m <=5m,ATBI DATABASE,,1446835650000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234837,3945369,35.616571,-83.927563,Abrams Creek Lower,Kingfisher Creek,1146.514893,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835650000,GRSM,UNR,,4,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866332800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000004F7EA4EB56FB54C084A21B8F09CF4140,22659,0101000020110F00008D33DA5EE1D161C15D2E2A7D8C345041,21901,>1m <=5m,ATBI DATABASE,,1446835650000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234875,3945468,35.617472,-83.927176,Abrams Creek Lower,Kingfisher Creek,1183.923828,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835650000,GRSM,UNR,,9,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000063713FAD50F854C0D4D403FD3DD54140,22744,0101000020110F0000FB5819CE4FCF61C10BCE6680083B5041,21986,>1m <=5m,ATBI DATABASE,,1446835691000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239314,3950720,35.665947,-83.87992,Little River-Hesse Creek,,1393.000977,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446835691000,GRSM,UNR,,6,,,Cane Creek Trail,Foothills Parkway Southwest Parking # 10,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1178409600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed,No,day,cert,ATBI
0101000020E610000055C365458FF854C0AC9D4CCF00D54140,22738,0101000020110F0000CF146AF784CF61C112AC1B8CC83A5041,21980,>1m <=5m,ATBI DATABASE,,1446835689000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238962,3950523,35.66408,-83.88374,Little River-Hesse Creek,,1667.360352,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835689000,GRSM,UNR,,6,,,Cane Creek Trail,Foothills Parkway Section 8g,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000F6EE8FF70AF954C0F61178677AD44140,22729,0101000020110F0000457F7F05EECF61C120BE860C3C3A5041,21971,>1m <=5m,ATBI DATABASE,,1446835684000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238265,3950088,35.659979,-83.89129,Little River-Hesse Creek,,1954.294678,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835684000,GRSM,UNR,,6,,,Cane Creek Trail,Foothills Parkway Southwest Parking #7,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000040C0F51CE9F854C0A6000B7F97D44140,22731,0101000020110F00002C33F344D1CF61C1ED418D755A3A5041,21973,>1m <=5m,ATBI DATABASE,,1446835685000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238455,3950181,35.660866,-83.889224,Little River-Hesse Creek,,1874.176392,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835685000,GRSM,UNR,,2,,,Cane Creek Trail,Foothills Parkway Section 8g,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A9DC4C31B9F854C0EB8D2FE19DD34140,22734,0101000020110F000065D20592A8CF61C17E75198B55395041,21976,>1m <=5m,ATBI DATABASE,,1446835687000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238695,3949328,35.653249,-83.886299,Little River-Hesse Creek,,1342.838623,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835687000,GRSM,UNR,,6,,,Cane Creek Trail,Foothills Parkway Southwest Parking #7,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000ABD7B8F44BF954C03C9B1A1737D24140,22723,0101000020110F0000E76D713725D061C11C4D788EDE375041,21965,>1m <=5m,ATBI DATABASE,,1446835681000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237848,3948137,35.642299,-83.895257,Little River-Hesse Creek,,1418.804199,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835681000,GRSM,UNR,,6,,,Cane Creek Trail,Foothills Parkway Section 8g,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,929664000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000004541FBB471F954C0D23DBDE201D24140,22719,0101000020110F0000E2384D4745D061C1996656F4A6375041,21961,>1m <=5m,ATBI DATABASE,,1446835679000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237634,3947963,35.640676,-83.897561,Little River-Hesse Creek,,1523.578735,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835679000,GRSM,UNR,,8,,,Cane Creek Trail,Foothills Parkway Section 8g,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,929664000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DE75827225FA54C054B1C8EE43D24140,22701,0101000020110F00004F069BEEDDD061C1E52858FAEB375041,21943,>1m <=5m,ATBI DATABASE,,1446835670000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236647,3948216,35.642691,-83.908531,Little River-Hesse Creek,,1971.684082,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835670000,GRSM,UNR,,10,,,Gold Mine Trail,Foothills Parkway Section 8g,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866332800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000623645A322FA54C034FB2F1C77D14140,22700,0101000020110F0000C764C18BDBD061C191393BEE15375041,21942,>1m <=5m,ATBI DATABASE,,1446835670000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236642,3947522,35.636441,-83.90836,Abrams Creek Lower,,1786.619507,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835670000,GRSM,UNR,,7,,,Gold Mine Trail,Look Rock Campground Road A,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866332800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000ED09FC88EFFA54C01E6AD0E1EBD14140,22683,0101000020110F0000541CB69089D161C1DFC9A9F58F375041,21925,>1m <=5m,ATBI DATABASE,,1446835662000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235521,3947951,35.640004,-83.920866,Abrams Creek Lower,Flat Creek,2185.265869,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446835662000,GRSM,UNR,,7,,,Gold Mine Trail,Look Rock Campground Road A,Valid,Quercus_velutina,Quercus  velutina,34387,Black Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,867456000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
