the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000BAEDF99CC6FA54C0840CFF51AABC4140,168080,0101000020110F0000C42C6FCF66D161C177CB802F5F215041,167777,>1m <=5m,ATBI DATABASE,,1446913565000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235201,3929519,35.473941,-83.918368,Chilhowee Lake,Cooper Camp Branch,2123.134766,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913565000,GRSM,UNR,,10,,,Twentymile Trail,Parson Branch Road (closed Winter),Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000065041FD975FE54C0037A48D50FC24140,168063,0101000020110F000006D667E687D461C1E7E0EA5000275041,167760,>1m <=5m,ATBI DATABASE,,1446913555000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230117,3934353,35.516101,-83.975939,Chilhowee Lake,Cattail Branch,1028.286133,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913555000,GRSM,UNR,,5,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000080A89CD8BEFE54C074C403C5ADC24140,168057,0101000020110F00003D89B2E5C5D461C1D102C61DA5275041,167756,>1m <=5m,ATBI DATABASE,,1446913553000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229729,3934900,35.520921,-83.980394,Chilhowee Lake,Tabcat Creek,994.178711,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913553000,GRSM,UNR,,4,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020124800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000F9FAABDEB9FE54C0B48F7826B2C24140,168058,0101000020110F0000F558BDABC1D461C1ACD300B0A9275041,167757,>1m <=5m,ATBI DATABASE,,1446913553000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229757,3934914,35.521055,-83.98009,Chilhowee Lake,Tabcat Creek,976.208862,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913553000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033948800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E610000035436B57DEFE54C01B5E1DBB1CC34140,168051,0101000020110F0000B82471A5E0D461C14201E4E718285041,167751,>1m <=5m,ATBI DATABASE,,1446913549000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229566,3935281,35.524307,-83.982316,Chilhowee Lake,Tabcat Creek,970.123901,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913549000,GRSM,UNR,,4,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020124800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000692AAACFCCFE54C0CD249D9AAEC34140,168052,0101000020110F0000D5A7FDC1D1D461C11D8E3222B1285041,167752,>1m <=5m,ATBI DATABASE,,1446913550000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229678,3935772,35.528759,-83.981246,Chilhowee Lake,Shop Creek,1162.2948,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913550000,GRSM,UNR,,7,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1166918400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000C3B4868AC5FE54C0C444A345FAC34140,168054,0101000020110F000000485395CBD461C1C88AF01900295041,167754,>1m <=5m,ATBI DATABASE,,1446913551000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229726,3936027,35.531068,-83.980803,Chilhowee Lake,Shop Creek,1090.733154,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913551000,GRSM,UNR,,10,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1019952000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E61000008DCD54A915FF54C0EC91FE456DC34140,168049,0101000020110F0000D79328A10FD561C18FFBBAF46C285041,167749,>1m <=5m,ATBI DATABASE,,1446913548000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229268,3935563,35.526765,-83.985693,Chilhowee Lake,Tabcat Creek,1349.492432,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913548000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000796BF6C6A4FF54C08A80D80C0FC34140,168042,0101000020110F0000D2A2822D89D561C1A17629A10A285041,167742,>1m <=5m,ATBI DATABASE,,1446913543000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228466,3935268,35.52389,-83.994428,Chilhowee Lake,Tabcat Creek,969.302185,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446913543000,GRSM,UNR,,9,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1165104000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed,No,day,cert,ATBI
0101000020E61000001553DD4761FF54C0C69D25E49DC54140,168047,0101000020110F0000E0ED5DDA4FD561C1C4BE6A0FB62A5041,167747,>1m <=5m,ATBI DATABASE,,1446913547000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228907,3937474,35.543874,-83.990308,Chilhowee Lake,,1136.232056,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913547000,GRSM,UNR,,9,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000003DC94900F5FE54C0290A915F01C44140,168050,0101000020110F0000493D1FE4F3D461C1785A2C8307295041,167750,>1m <=5m,ATBI DATABASE,,1446913548000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229464,3936059,35.531285,-83.9837,Chilhowee Lake,Shop Creek,921.075134,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913548000,GRSM,UNR,,4,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033862400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E61000008D7B5E4ACDFE54C05750310B03C44140,168053,0101000020110F00007125342AD2D461C15D68744109295041,167753,>1m <=5m,ATBI DATABASE,,1446913550000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229684,3936058,35.531336,-83.981276,Chilhowee Lake,Shop Creek,1040.926514,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913550000,GRSM,UNR,,3,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1019952000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000BFC3612744FE54C0AB92C2A823C74140,168067,0101000020110F00006215D4B15DD461C1371D0BED4C2C5041,167764,>1m <=5m,ATBI DATABASE,,1446913558000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230525,3938746,35.555769,-83.972906,Abrams Creek Lower,Panther Creek,1094.465698,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913558000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000CD28F1146DFE54C0D26A39B176C74140,168065,0101000020110F0000EA6E6C7480D461C198CAF29BA32C5041,167762,>1m <=5m,ATBI DATABASE,,1446913557000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230307,3939034,35.558303,-83.975404,Abrams Creek Lower,Panther Creek,1151.061279,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913557000,GRSM,UNR,,4,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000003AB7B03E63FE54C01C03DF327CC74140,168066,0101000020110F00009CECAB1978D461C1E0AC965BA92C5041,167763,>1m <=5m,ATBI DATABASE,,1446913557000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230362,3939051,35.558471,-83.974803,Abrams Creek Lower,Panther Creek,1063.980347,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913557000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000371C12CE39FE54C0F772FCB05BC74140,168068,0101000020110F00004B85C4E754D461C1BFE6C46B872C5041,167765,>1m <=5m,ATBI DATABASE,,1446913558000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230588,3938934,35.557479,-83.972274,Abrams Creek Lower,Panther Creek,1173.215088,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913558000,GRSM,UNR,,2,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A5E1B0A1ACFF54C052C6095D53C74140,168043,0101000020110F0000B8F738D98FD561C1C06117BA7E2C5041,167743,>1m <=5m,ATBI DATABASE,,1446913544000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228535,3938968,35.557225,-83.994907,Abrams Creek Lower,Abrams Creek,964.996094,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913544000,GRSM,UNR,,4,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000EF004AA1BEFF54C054DADA834FC74140,577,0101000020110F0000BA0275229FD561C131F098B57A2C5041,167741,>1m <=5m,ATBI DATABASE,,1446913543000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228435,3938958,35.557107,-83.996006,Abrams Creek Lower,Abrams Creek,872.771667,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446913543000,GRSM,UNR,,5,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000566D74B793FF54C096384A1C41C74140,168044,0101000020110F00008B3F2FB07AD561C11CDEEEAB6B2C5041,167744,>1m <=5m,ATBI DATABASE,,1446913545000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228671,3938902,35.556668,-83.993387,Abrams Creek Lower,Panther Creek,1268.720825,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913545000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000005CA71FD74FF54C0F3070C6406C74140,168046,0101000020110F0000B55C949760D561C120971D5F2E2C5041,167746,>1m <=5m,ATBI DATABASE,,1446913546000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228835,3938698,35.554876,-83.991511,Abrams Creek Lower,Panther Creek,964.237915,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913546000,GRSM,UNR,,2,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000036A8568F76FF54C0D2C20A5C03C74140,168045,0101000020110F00004783E8EC61D561C15EFE04352B2C5041,167745,>1m <=5m,ATBI DATABASE,,1446913545000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228826,3938688,35.554783,-83.991607,Abrams Creek Lower,Panther Creek,964.237915,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913545000,GRSM,UNR,,1,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,988848000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000622CAD684EFF54C024D52A13E1C74140,168048,0101000020110F0000CCC23CD33FD561C1C41521AC122D5041,167748,>1m <=5m,ATBI DATABASE,,1446913547000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229071,3939432,35.561549,-83.989157,Abrams Creek Lower,Abrams Creek,963.217896,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913547000,GRSM,UNR,,4,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1368576000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000536D14B263FB54C0A3F2D2F429C84140,168077,0101000020110F0000B68B6F38ECD161C1F17859C35E2D5041,167774,>1m <=5m,ATBI DATABASE,,1446913563000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234627,3939512,35.563774,-83.927956,Abrams Creek Lower,Bear Den Branch,1899.344116,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913563000,GRSM,UNR,,3,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B66FC077D3FB54C0DB55C3E3BAC94140,168072,0101000020110F00002A4909264BD261C118C78463012F5041,167769,>1m <=5m,ATBI DATABASE,,1446913561000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234049,3940888,35.576009,-83.934778,Abrams Creek Lower,,1977.262085,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913561000,GRSM,UNR,,5,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007D7A507631F954C01A060DAC4CCB4140,168095,0101000020110F0000B76124B70ED061C1C31A0DF7A4305041,167792,>1m <=5m,ATBI DATABASE,,1446913573000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237818,3942138,35.588271,-83.89364,Abrams Creek Lower,,1958.487793,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913573000,GRSM,UNR,,3,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B333157AEEFA54C0E7265C6201CA4140,168082,0101000020110F0000546CA2AA88D161C1D4072A004B2F5041,167779,>1m <=5m,ATBI DATABASE,,1446913566000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235323,3941089,35.57816,-83.920801,Abrams Creek Lower,Polecat Branch,1770.242188,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913566000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000EDB295B3D1FB54C00C259DC5AECD4140,168073,0101000020110F00003BC002A649D261C19A06233522335041,167770,>1m <=5m,ATBI DATABASE,,1446913561000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234161,3944314,35.606889,-83.93467,Abrams Creek Lower,Abrams Creek,1097.654419,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913561000,GRSM,UNR,,4,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1367280000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000C33F0205B2FB54C024EB15BBA2CD4140,168074,0101000020110F0000632EB2BD2ED261C187691AA115335041,167771,>1m <=5m,ATBI DATABASE,,1446913562000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234335,3944268,35.606522,-83.932736,Abrams Creek Lower,Abrams Creek,1156.162476,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913562000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000046CDDB01ACFB54C03A229D8982CD4140,168075,0101000020110F0000FFCA7EA229D261C11C831100F4325041,167772,>1m <=5m,ATBI DATABASE,,1446913562000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234365,3944158,35.605539,-83.932369,Abrams Creek Lower,Abrams Creek,1115.126343,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913562000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000097C6FF82FCFA54C0F6D9F3CF68CD4140,168083,0101000020110F00000873199694D161C1D79AC420D9325041,167780,>1m <=5m,ATBI DATABASE,,1446913566000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235333,3944042,35.604754,-83.921658,Abrams Creek Lower,,1361.209473,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913566000,GRSM,UNR,,3,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000AAE35E84FCFA54C003F17D1B69CD4140,168084,0101000020110F000075A6439794D161C140D6AC6FD9325041,167781,>1m <=5m,ATBI DATABASE,,1446913567000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235333,3944043,35.604763,-83.921658,Abrams Creek Lower,,1361.209473,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446913567000,GRSM,UNR,,3,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Euonymus_americanus,Euonymus  americanus,15642,American Strawberry-bush,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Celastrales, , , , ,Celastraceae, ,~,observed, ,year,cert,Fridley Veg Plots
