the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000001E173C28CFA54C07692BB7C69BC4140,51093,0101000020110F00003D16DAAC35D161C1EDC0C1921B215041,50573,>1m <=5m,ATBI DATABASE,,1446851629000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235515,3929290,35.471962,-83.914837,Lake Cheoah-Little Tennessee River,,1968.121338,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446851629000,GRSM,UNR,,1,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000566D74B793FF54C096384A1C41C74140,51002,0101000020110F00008B3F2FB07AD561C11CDEEEAB6B2C5041,50480,>1m <=5m,ATBI DATABASE,,1446851578000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228671,3938902,35.556668,-83.993387,Abrams Creek Lower,Panther Creek,1268.720825,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851578000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000005CA71FD74FF54C0F3070C6406C74140,51005,0101000020110F0000B55C949760D561C120971D5F2E2C5041,50483,>1m <=5m,ATBI DATABASE,,1446851580000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228835,3938698,35.554876,-83.991511,Abrams Creek Lower,Panther Creek,964.237915,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851580000,GRSM,UNR,,2,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000005EB06FB59BFB54C0638028BE78C84140,51053,0101000020110F0000310FDBCA1BD261C12A836B05B12D5041,50533,>1m <=5m,ATBI DATABASE,,1446851610000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234325,3939788,35.566178,-83.931375,Abrams Creek Lower,Bear Den Branch,2209.376221,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851610000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000536D14B263FB54C0A3F2D2F429C84140,51064,0101000020110F0000B68B6F38ECD161C1F17859C35E2D5041,50544,>1m <=5m,ATBI DATABASE,,1446851615000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234627,3939512,35.563774,-83.927956,Abrams Creek Lower,Bear Den Branch,1899.344116,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851615000,GRSM,UNR,,3,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007661CCDF62FB54C017152E414CC84140,51065,0101000020110F0000CCF8D785EBD161C137ED8592822D5041,50545,>1m <=5m,ATBI DATABASE,,1446851616000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234635,3939628,35.56482,-83.927906,Abrams Creek Lower,Bear Den Branch,2057.939453,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851616000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A6613F5EC4FB54C013727740D3C94140,51050,0101000020110F0000F8F90F533ED261C1E432F6D31A2F5041,50530,>1m <=5m,ATBI DATABASE,,1446851608000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234135,3940968,35.576753,-83.933856,Abrams Creek Lower,,2042.07373,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851608000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000DE39013E99FB54C0A700452AE1C94140,51058,0101000020110F0000E8AA94B219D261C1657F445B292F5041,50538,>1m <=5m,ATBI DATABASE,,1446851612000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234375,3941008,35.577177,-83.931224,Abrams Creek Lower,,2304.960693,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851612000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A31C2F519BFB54C0E20BA2D4EFC94140,51055,0101000020110F00004020B6751BD261C1F097ABAB382F5041,50535,>1m <=5m,ATBI DATABASE,,1446851611000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234365,3941058,35.577625,-83.931351,Abrams Creek Lower,,2339.017334,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851611000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A5B29B8B12FB54C0AA0E56EFF2C94140,51076,0101000020110F0000CAA3AB4CA7D161C1CCC585E93B2F5041,50556,>1m <=5m,ATBI DATABASE,,1446851621000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235122,3941046,35.577719,-83.923003,Abrams Creek Lower,Polecat Branch,1839.654541,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851621000,GRSM,UNR,,1,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E9AECCBE1FFB54C0243A51404AC94140,51071,0101000020110F0000EF659E82B2D161C1A79EF9C58B2E5041,50551,>1m <=5m,ATBI DATABASE,,1446851619000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235032,3940477,35.572572,-83.923808,Abrams Creek Lower,Hannah Branch,1814.217407,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851619000,GRSM,UNR,,2,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000000D188C602FFB54C08C4F7C1A4FC94140,51069,0101000020110F0000F4E74DC9BFD161C11E8A00D7902E5041,50549,>1m <=5m,ATBI DATABASE,,1446851618000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234946,3940496,35.57272,-83.924762,Abrams Creek Lower,Hannah Branch,1933.549561,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851618000,GRSM,UNR,,10,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000017BD88F3E6FA54C0FE1B06C39EC84140,51086,0101000020110F000009836A4682D161C12DCB60B7D82D5041,50566,>1m <=5m,ATBI DATABASE,,1446851626000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235329,3939887,35.567338,-83.920342,Abrams Creek Lower,,2261.969971,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851626000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007D7A507631F954C01A060DAC4CCB4140,51113,0101000020110F0000B76124B70ED061C1C31A0DF7A4305041,50593,>1m <=5m,ATBI DATABASE,,1446851639000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237818,3942138,35.588271,-83.89364,Abrams Creek Lower,,1958.487793,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851639000,GRSM,UNR,,3,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000359D68AD01F954C01420B46553CB4140,51115,0101000020110F0000DE3FBB21E6CF61C16E6E17FDAB305041,50595,>1m <=5m,ATBI DATABASE,,1446851640000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238083,3942153,35.588476,-83.890723,Abrams Creek Lower,,1929.095337,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851640000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000008655458337F954C074E9973C29CB4140,51111,0101000020110F00004FDCABDA13D061C127362EF57F305041,50591,>1m <=5m,ATBI DATABASE,,1446851638000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237781,3942019,35.587189,-83.894009,Abrams Creek Lower,Hickory Turn Branch,1960.980957,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851638000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000091A6E76131F954C072135F343ECB4140,51112,0101000020110F00000DEFCEA50ED061C1BE450FDB95305041,50592,>1m <=5m,ATBI DATABASE,,1446851639000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237817,3942089,35.587829,-83.893635,Abrams Creek Lower,,2000.463745,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851639000,GRSM,UNR,,8,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000F66150B57CFA54C0919854F8A9CB4140,51098,0101000020110F0000C68AF50A28D161C1154F756706315041,50578,>1m <=5m,ATBI DATABASE,,1446851632000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235995,3942508,35.591118,-83.913857,Abrams Creek Lower,,1995.094727,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851632000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C5F0F22367FA54C0342C92EBB0CB4140,51100,0101000020110F00002A80A9B915D161C19027B5A90D315041,50580,>1m <=5m,ATBI DATABASE,,1446851633000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236115,3942528,35.59133,-83.912541,Abrams Creek Lower,,1962.981201,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851633000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000005DB110C761FA54C02E372437C8CB4140,51102,0101000020110F000082E6AB2B11D161C13BCC21FE25315041,50582,>1m <=5m,ATBI DATABASE,,1446851634000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236147,3942606,35.592041,-83.912214,Abrams Creek Lower,,2006.274902,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851634000,GRSM,UNR,,10,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,963964800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B333157AEEFA54C0E7265C6201CA4140,51085,0101000020110F0000546CA2AA88D161C1D4072A004B2F5041,50565,>1m <=5m,ATBI DATABASE,,1446851626000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235323,3941089,35.57816,-83.920801,Abrams Creek Lower,Polecat Branch,1770.242188,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851626000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000003908BE9259FB54C021CE3A182ECA4140,51066,0101000020110F000054AB9C9FE3D161C15D4D73B0792F5041,50546,>1m <=5m,ATBI DATABASE,,1446851616000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234735,3941258,35.579525,-83.927338,Abrams Creek Lower,Polecat Branch,2173.936035,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851616000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000037266147BFB54C06B44722A00CA4140,51061,0101000020110F000026989E1400D261C19AF573BA492F5041,50541,>1m <=5m,ATBI DATABASE,,1446851614000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234545,3941108,35.578123,-83.929383,Abrams Creek Lower,Polecat Branch,2215.179688,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851614000,GRSM,UNR,,5,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000770D2DC480FB54C0D7A6D6A70ECA4140,51060,0101000020110F000010A702E904D261C18AEBF0DB582F5041,50540,>1m <=5m,ATBI DATABASE,,1446851613000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234515,3941158,35.578565,-83.92973,Abrams Creek Lower,Polecat Branch,2346.181396,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851613000,GRSM,UNR,,7,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000002C154A750DFB54C0221B739777CC4140,51080,0101000020110F000073569CFAA2D161C15B41262ADD315041,50560,>1m <=5m,ATBI DATABASE,,1446851623000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235215,3943228,35.597393,-83.922692,Abrams Creek Lower,,2012.203857,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851623000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000F53FD0CF29FB54C013F374FAF6CC4140,51072,0101000020110F00004609470FBBD161C18B47BB3862325041,50552,>1m <=5m,ATBI DATABASE,,1446851619000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235071,3943664,35.60128,-83.924423,Abrams Creek Lower,,1804.171265,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851619000,GRSM,UNR,,1,,,Rabbit Creek Trail,Abrams Creek Ranger Station Parking,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C33F0205B2FB54C024EB15BBA2CD4140,51054,0101000020110F0000632EB2BD2ED261C187691AA115335041,50534,>1m <=5m,ATBI DATABASE,,1446851610000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234335,3944268,35.606522,-83.932736,Abrams Creek Lower,Abrams Creek,1156.162476,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851610000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000046CDDB01ACFB54C03A229D8982CD4140,51056,0101000020110F0000FFCA7EA229D261C11C831100F4325041,50536,>1m <=5m,ATBI DATABASE,,1446851611000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234365,3944158,35.605539,-83.932369,Abrams Creek Lower,Abrams Creek,1115.126343,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851611000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000001AD430DC16FB54C087C57C0E66CD4140,51079,0101000020110F0000D6F2CAF6AAD161C1A30FDA3FD6325041,50559,>1m <=5m,ATBI DATABASE,,1446851623000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235187,3944037,35.60467,-83.923266,Abrams Creek Lower,,1666.019287,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851623000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000025A4D0DA16FB54C06CAEF2C265CD4140,51078,0101000020110F0000F4D59FF5AAD161C131DAF1F0D5325041,50558,>1m <=5m,ATBI DATABASE,,1446851622000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235187,3944036,35.604661,-83.923266,Abrams Creek Lower,,1666.019287,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851622000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000043A0F80606FB54C0528A111A65CD4140,51082,0101000020110F000052A4F8AA9CD161C1AC538940D5325041,50562,>1m <=5m,ATBI DATABASE,,1446851624000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235280,3944031,35.604641,-83.922239,Abrams Creek Lower,,1473.315796,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446851624000,GRSM,UNR,,8,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Smilax_glauca,Smilax  glauca,37281,Sawbrier,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Liliopsida,Liliidae,Spermatophyta,Magnoliophyta, , ,Liliales, , , , ,Smilacaceae, ,~,observed, ,year,cert,Fridley Veg Plots
