the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000FAE3D7BE89F854C0FA0A35B780BB4140,10118,0101000020110F0000C676084680CF61C18DD949D628205041,9431,>1m <=5m,ATBI DATABASE,,1446828766000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238345,3928418,35.464859,-83.883403,Lake Cheoah-Little Tennessee River,Little Tennessee River,1426.533081,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446828766000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000055AFD2A5ABFC54C084048574CAC04140,10099,0101000020110F0000832613C002D361C1F3DB23D4AC255041,9415,>1m <=5m,ATBI DATABASE,,1446828757000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,232621,3933175,35.506172,-83.947972,Chilhowee Lake,,1867.141113,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828757000,GRSM,UNR,,5,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,994032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000001D8EC56E93FC54C0D1096E92C9C04140,10100,0101000020110F00001EF6372FEED261C16BCE42E8AB255041,9416,>1m <=5m,ATBI DATABASE,,1446828758000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,232755,3933168,35.506145,-83.946494,Chilhowee Lake,,1927.298462,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828758000,GRSM,UNR,,3,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,988848000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000004E0DB0668FFE54C0532BA6BB33C14140,10090,0101000020110F000042FE289A9DD461C157D1C7AA1A265041,9407,>1m <=5m,ATBI DATABASE,,1446828753000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229953,3933612,35.509384,-83.977498,Chilhowee Lake,Cattail Branch,1082.530273,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828753000,GRSM,UNR,,5,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020211200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000004BCE215A3FFE54C0D483403662C14140,10094,0101000020110F00005080D39D59D461C1F2022F294B265041,9411,>1m <=5m,ATBI DATABASE,,1446828755000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230401,3933756,35.510803,-83.972613,Chilhowee Lake,,1116.748657,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828755000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020211200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000692FD5DE1DFE54C0BCF972182CC24140,10098,0101000020110F0000970F382E3DD461C1CEAF54CE1D275041,9414,>1m <=5m,ATBI DATABASE,,1446828757000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230607,3934434,35.516964,-83.970569,Chilhowee Lake,Tabcat Creek,1260.915527,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828757000,GRSM,UNR,,10,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000007DE1C35C3AFE54C0B244C50A47C24140,10096,0101000020110F00002D44F56055D461C1644658EC39275041,9412,>1m <=5m,ATBI DATABASE,,1446828756000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230452,3934530,35.517786,-83.972308,Chilhowee Lake,Tabcat Creek,1045.928467,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828756000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026777600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000170E5E9D9EFE54C0C323B1B1C6C24140,10086,0101000020110F0000BCAEE985AAD461C154F4FA1FBF275041,9403,>1m <=5m,ATBI DATABASE,,1446828750000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229910,3934979,35.521682,-83.978427,Chilhowee Lake,Tabcat Creek,1282.72168,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828750000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026777600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000002664BFA59EFE54C01F3DE776C8C24140,10088,0101000020110F00009CB7078DAAD461C1F715E8F8C0275041,9405,>1m <=5m,ATBI DATABASE,,1446828751000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229910,3934985,35.521736,-83.978429,Chilhowee Lake,Tabcat Creek,1282.72168,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828751000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026777600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000A1766A549EFE54C0720AAE96D4C24140,10089,0101000020110F0000287FF447AAD461C16038B59FCD275041,9406,>1m <=5m,ATBI DATABASE,,1446828752000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229913,3935026,35.522106,-83.978409,Chilhowee Lake,Tabcat Creek,1317.749756,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828752000,GRSM,UNR,,10,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000080A89CD8BEFE54C074C403C5ADC24140,10085,0101000020110F00003D89B2E5C5D461C1D102C61DA5275041,9402,>1m <=5m,ATBI DATABASE,,1446828750000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229729,3934900,35.520921,-83.980394,Chilhowee Lake,Tabcat Creek,994.178711,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828750000,GRSM,UNR,,4,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020124800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000FEF01280C5FE54C03C621C7FC9C24140,10083,0101000020110F0000E1C0728CCBD461C18D869B0CC2275041,9401,>1m <=5m,ATBI DATABASE,,1446828749000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229695,3934995,35.521767,-83.9808,Chilhowee Lake,Tabcat Creek,973.22406,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828749000,GRSM,UNR,,5,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020124800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000F681F3C8D0FE54C009DE6F381CC34140,10082,0101000020110F0000FCFAF821D5D461C14721865F18285041,9400,>1m <=5m,ATBI DATABASE,,1446828748000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229641,3935277,35.524292,-83.981489,Chilhowee Lake,Tabcat Creek,942.959778,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828748000,GRSM,UNR,,5,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020124800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000008DCD54A915FF54C0EC91FE456DC34140,10081,0101000020110F0000D79328A10FD561C18FFBBAF46C285041,9399,>1m <=5m,ATBI DATABASE,,1446828748000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229268,3935563,35.526765,-83.985693,Chilhowee Lake,Tabcat Creek,1349.492432,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828748000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000635B48B837FF54C01BBA6C8379C44140,10080,0101000020110F0000F1A92A8E2CD561C1565C7EE584295041,9398,>1m <=5m,ATBI DATABASE,,1446828747000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229107,3936477,35.534951,-83.987772,Chilhowee Lake,Shop Creek,1537.065674,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828747000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000001553DD4761FF54C0C69D25E49DC54140,10079,0101000020110F0000E0ED5DDA4FD561C1C4BE6A0FB62A5041,9397,>1m <=5m,ATBI DATABASE,,1446828746000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228907,3937474,35.543874,-83.990308,Chilhowee Lake,,1136.232056,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828746000,GRSM,UNR,,9,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000238A03C7A9FE54C01C6D663E31C74140,10091,0101000020110F000021AFE900B4D461C1977B831B5B2C5041,9408,>1m <=5m,ATBI DATABASE,,1446828753000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229964,3938809,35.556183,-83.979108,Abrams Creek Lower,Panther Creek,1119.206665,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828753000,GRSM,UNR,,10,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,988761600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000FE5317744BFE54C0C6A7882C02C64140,10097,0101000020110F0000787DECE463D461C14A617BBC1E2B5041,9413,>1m <=5m,ATBI DATABASE,,1446828756000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230455,3937767,35.546935,-83.973351,Chilhowee Lake,Blacksmith Branch,1217.043457,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828756000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033862400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000C1A604E079FF54C08377C3D49BC64140,10076,0101000020110F00005F31B1BD64D561C1B4AEF821BF2B5041,9394,>1m <=5m,ATBI DATABASE,,1446828744000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228797,3938338,35.551624,-83.991809,Chilhowee Lake,Little Tennessee River,1241.030518,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828744000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Southwest Entrance Sign Parking #1,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000015F444D67FF54C0930F5A4C02C64140,10078,0101000020110F000002067BF754D561C1F6C9B1DD1E2B5041,9396,>1m <=5m,ATBI DATABASE,,1446828746000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228884,3937815,35.546938,-83.990676,Chilhowee Lake,Little Tennessee River,1064.013428,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828746000,GRSM,UNR,,9,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000C54339E0F9FF54C0326DCAD83AC74140,10070,0101000020110F0000C449BD73D1D561C1C407F421652C5041,9390,>1m <=5m,ATBI DATABASE,,1446828742000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228105,3938898,35.556477,-83.999622,Abrams Creek Lower,Abrams Creek,1026.487793,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828742000,GRSM,UNR,,7,,,Hannah Mountain Trail,Foothills Parkway Southwest Entrance Sign Parking #1,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A5E1B0A1ACFF54C052C6095D53C74140,10072,0101000020110F0000B8F738D98FD561C1C06117BA7E2C5041,9392,>1m <=5m,ATBI DATABASE,,1446828743000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228535,3938968,35.557225,-83.994907,Abrams Creek Lower,Abrams Creek,964.996094,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828743000,GRSM,UNR,,4,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000EF004AA1BEFF54C054DADA834FC74140,10071,0101000020110F0000BA0275229FD561C131F098B57A2C5041,9391,>1m <=5m,ATBI DATABASE,,1446828743000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228435,3938958,35.557107,-83.996006,Abrams Creek Lower,Abrams Creek,872.771667,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446828743000,GRSM,UNR,,5,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000566D74B793FF54C096384A1C41C74140,10074,0101000020110F00008B3F2FB07AD561C11CDEEEAB6B2C5041,9393,>1m <=5m,ATBI DATABASE,,1446828744000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228671,3938902,35.556668,-83.993387,Abrams Creek Lower,Panther Creek,1268.720825,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828744000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000005CA71FD74FF54C0F3070C6406C74140,10077,0101000020110F0000B55C949760D561C120971D5F2E2C5041,9395,>1m <=5m,ATBI DATABASE,,1446828745000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228835,3938698,35.554876,-83.991511,Abrams Creek Lower,Panther Creek,964.237915,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828745000,GRSM,UNR,,2,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000003579A4A397F854C03BBFEDB8CACA4140,10123,0101000020110F000002DED2128CCF61C1B41CD0401D305041,9435,>1m <=5m,ATBI DATABASE,,1446828768000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238656,3941673,35.584305,-83.884251,Abrams Creek Lower,,2241.971436,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828768000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,863740800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C33F0205B2FB54C024EB15BBA2CD4140,10102,0101000020110F0000632EB2BD2ED261C187691AA115335041,9418,>1m <=5m,ATBI DATABASE,,1446828759000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234335,3944268,35.606522,-83.932736,Abrams Creek Lower,Abrams Creek,1156.162476,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828759000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000046CDDB01ACFB54C03A229D8982CD4140,10103,0101000020110F0000FFCA7EA229D261C11C831100F4325041,9419,>1m <=5m,ATBI DATABASE,,1446828760000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234365,3944158,35.605539,-83.932369,Abrams Creek Lower,Abrams Creek,1115.126343,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828760000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A2848C8CDDF954C044F333079ECE4140,10109,0101000020110F000049D76ADEA0D061C176A803261C345041,9424,>1m <=5m,ATBI DATABASE,,1446828762000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236951,3945042,35.614191,-83.904143,Abrams Creek Lower,Abrams Creek,1475.428711,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828762000,GRSM,UNR,,7,,,Little Bottoms Trail,Abrams Creek Campground Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,966384000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000829C3262FFF854C0AB88DA031BCF4140,10114,0101000020110F0000FF53032FE4CF61C1716BE5B99E345041,9429,>1m <=5m,ATBI DATABASE,,1446828765000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238192,3945429,35.618005,-83.890583,Abrams Creek Lower,Oak Flats Branch,1866.864136,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446828765000,GRSM,UNR,,9,,,Hatcher Mountain Trail,Abrams Creek Campground Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866505600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
