the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000B3E63C6D11FB54C03CA28D264EBD4140,203403,0101000020110F0000D5C17459A6D161C1E2FFD70B0A225041,203241,>1m <=5m,ATBI DATABASE,,1446933998000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234803,3930086,35.478941,-83.922934,Chilhowee Lake,,2026.297974,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933998000,GRSM,UNR,,7,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000002DCE18E6E4EE54C0A972FD6246CE4140,204152,0101000020110F00004FA0377B4FC761C1C2662A97C0335041,203947,>1m <=5m,ATBI DATABASE,,1446934370000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252474,3944300,35.611516,-83.732717,Little River-Crooked Creek,,1903.821045,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934370000,GRSM,UNR,,3,,,Finley Cane Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834105600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000AAD12DCCC6EE54C03C377B146CCE4140,204166,0101000020110F0000152B94EA35C761C114B0C7F7E7335041,203961,>1m <=5m,ATBI DATABASE,,1446934378000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252644,3944423,35.612666,-83.73088,Little River-Crooked Creek,,1950.175781,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934378000,GRSM,UNR,,5,,,Finley Cane Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834105600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B143AE3466EE54C0AC9AD1A3AACE4140,204183,0101000020110F0000A2B981E1E3C661C1AFD5F95229345041,203978,>1m <=5m,ATBI DATABASE,,1446934388000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253184,3944620,35.614576,-83.724984,Little River-Crooked Creek,,2012.025391,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934388000,GRSM,UNR,,6,,,Finley Cane Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834105600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000008B85EC7F2AEE54C053CC375EDECE4140,204198,0101000020110F00004471282CB1C661C131EB965D5F345041,203993,>1m <=5m,ATBI DATABASE,,1446934396000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253519,3944786,35.616154,-83.72134,Little River-Crooked Creek,,1950.677979,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934396000,GRSM,UNR,,6,,,Finley Cane Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834105600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007317B78A0BEE54C0DD017AC8F1CE4140,204201,0101000020110F0000309646E196C661C12EA831A673345041,203996,>1m <=5m,ATBI DATABASE,,1446934397000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253692,3944847,35.616747,-83.71945,Little River-Crooked Creek,,1979.255859,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934397000,GRSM,UNR,,6,,,Finley Cane Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834105600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000813461D049EE54C033B91602C0CE4140,204191,0101000020110F0000C85189C4CBC661C17D65D9A53F345041,203986,>1m <=5m,ATBI DATABASE,,1446934392000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253343,3944688,35.615228,-83.723251,Little River-Crooked Creek,,1999.782959,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934392000,GRSM,UNR,,5,,,Finley Cane Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834105600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007B51AE3583EE54C08C7EDDBE8ECE4140,204177,0101000020110F0000EACE8F83FCC661C1DCD5C82E0C345041,203972,>1m <=5m,ATBI DATABASE,,1446934385000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,253021,3944530,35.613724,-83.726754,Little River-Crooked Creek,,2025.366211,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934385000,GRSM,UNR,,6,,,Finley Cane Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834105600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000001DE3FA72A4EE54C08D1C2D0482CE4140,204172,0101000020110F00002A1C83BE18C761C1140771E2FE335041,203967,>1m <=5m,ATBI DATABASE,,1446934382000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252836,3944492,35.613336,-83.728783,Little River-Crooked Creek,,2004.993286,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934382000,GRSM,UNR,,6,,,Finley Cane Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834105600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000001181B2FE7EF54C065B9D63227CF4140,204094,0101000020110F0000399BCFD72AC861C18E167B74AB345041,203893,>1m <=5m,ATBI DATABASE,,1446934340000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251067,3945101,35.618377,-83.748481,Little River-Crooked Creek,,1951.68689,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934340000,GRSM,UNR,,8,,,Turkeypen Ridge Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834105600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CE57BC9DECEF54C0762A45A486CF4140,204093,0101000020110F00004694DF742FC861C1D321072C0F355041,203892,>1m <=5m,ATBI DATABASE,,1446934340000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251046,3945425,35.62129,-83.748813,Little River-Crooked Creek,Pinkroot Branch,1931.605957,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934340000,GRSM,UNR,,5,,,Turkeypen Ridge Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834105600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000025A6F7CCD3EF54C0C368A620A4CF4140,204104,0101000020110F0000221877611AC861C1C4A69BFA2D355041,203903,>1m <=5m,ATBI DATABASE,,1446934346000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251186,3945521,35.622189,-83.747298,Little River-Crooked Creek,Pinkroot Branch,1904.216797,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934346000,GRSM,UNR,,4,,,Turkeypen Ridge Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834105600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000AD52F4FFCBEF54C05362F093D7CF4140,204111,0101000020110F00006DC566C113C861C1149A3DBC63355041,203909,>1m <=5m,ATBI DATABASE,,1446934349000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251234,3945694,35.62376,-83.746822,Little River-Crooked Creek,,1911.89856,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934349000,GRSM,UNR,,6,,,Turkeypen Ridge Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834105600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F6301E1FF9F054C0BD1ABBAC58CF4140,204030,0101000020110F0000DCBD8D7F13C961C17BB56D25DF345041,203831,>1m <=5m,ATBI DATABASE,,1446934305000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249557,3945311,35.619887,-83.765201,Abrams Creek Upper,Green Branch,3202.819336,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934305000,GRSM,UNR,,6,,,Scott Mountain Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865036800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000062EB38CF0FF154C056A741E067CF4140,204021,0101000020110F000064EA60C426C961C161A13A07EF345041,203822,>1m <=5m,ATBI DATABASE,,1446934300000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249433,3945366,35.620351,-83.766586,Abrams Creek Upper,Green Branch,3270.400879,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934300000,GRSM,UNR,,7,,,Scott Mountain Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865036800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000453C26A6D9F154C086F466A443CE4140,203992,0101000020110F00007B5C8330D2C961C1256731B9BD335041,203796,>1m <=5m,ATBI DATABASE,,1446934285000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248289,3944408,35.611432,-83.778905,Abrams Creek Upper,Crooked Arm Branch,2097.545898,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934285000,GRSM,UNR,,1,,,Crooked Arm Ridge Trail,Cades Cove Loop Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000BB73FC1ECF054C009A6DC751DCD4140,204031,0101000020110F0000B2B4C7FE08C961C1D846F76A8A325041,203832,>1m <=5m,ATBI DATABASE,,1446934306000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249571,3943375,35.602455,-83.764446,Abrams Creek Upper,,2083.916992,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934306000,GRSM,UNR,,3,,,Crib Gap Trail,Anthony Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000001D9A1F03A2F054C06757602324CD4140,204042,0101000020110F00003D4E2984C9C861C1AF51A56491325041,203843,>1m <=5m,ATBI DATABASE,,1446934312000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249985,3943386,35.602658,-83.759884,Little River-Crooked Creek,,2176.986572,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934312000,GRSM,UNR,,4,,,Crib Gap Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000077BE327E80F054C07AF7DE170BCD4140,204056,0101000020110F0000DCFC600CADC861C1C7B6813B77325041,203855,>1m <=5m,ATBI DATABASE,,1446934319000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,250168,3943296,35.601894,-83.757838,Little River-Crooked Creek,,2142.010986,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934319000,GRSM,UNR,,1,,,Crib Gap Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009898501C5BF054C0110CBF5218CD4140,204069,0101000020110F0000E183AC4C8DC861C1808B420D85325041,203868,>1m <=5m,ATBI DATABASE,,1446934326000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,250376,3943335,35.602298,-83.755557,Little River-Crooked Creek,,2093.236084,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934326000,GRSM,UNR,,7,,,Crib Gap Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D9BAF25E17F054C01C5FBD825BCD4140,204078,0101000020110F00007B4EA5C453C861C1594FC03BCB325041,203877,>1m <=5m,ATBI DATABASE,,1446934331000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,250757,3943552,35.604348,-83.751422,Little River-Crooked Creek,,1912.709106,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934331000,GRSM,UNR,,6,,,Crib Gap Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CAC0DB653AF054C0D315B7D438CD4140,204074,0101000020110F0000D2D33E8471C861C1FFBF0702A7325041,203873,>1m <=5m,ATBI DATABASE,,1446934329000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,250560,3943440,35.60329,-83.75356,Little River-Crooked Creek,,2016.484375,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934329000,GRSM,UNR,,7,,,Crib Gap Trail,Lc Pullout Parking @ Mp 6.348,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006EA4714A6EF054C0971EB4FBEECC4140,204063,0101000020110F0000B81AD9969DC861C1CA30D3DE59325041,203862,>1m <=5m,ATBI DATABASE,,1446934323000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,250266,3943198,35.601036,-83.756727,Little River-Crooked Creek,,2287.868164,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934323000,GRSM,UNR,,5,,,Crib Gap Trail,Laurel Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900547200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000003389297A08F154C0EBBE29CDA2CC4140,204017,0101000020110F000095DB308A20C961C1B0E70D4C0A325041,203819,>1m <=5m,ATBI DATABASE,,1446934299000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249406,3942964,35.598711,-83.766138,Abrams Creek Upper,Abrams Creek,2091.404541,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934299000,GRSM,UNR,,7,,,Anthony Creek Trail,Anthony Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000DE9F46B20BF154C05FC6C53F96CC4140,204015,0101000020110F00003F5E1C4623C961C1F70AAA2FFD315041,203817,>1m <=5m,ATBI DATABASE,,1446934297000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249387,3942922,35.598328,-83.766335,Abrams Creek Upper,Abrams Creek,2089.09668,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934297000,GRSM,UNR,,2,,,Anthony Creek Trail,Anthony Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,930700800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000AAF3CEBF02F154C06D46022452CC4140,204020,0101000020110F0000F4E9D0AC1BC961C17AE1440CB6315041,203821,>1m <=5m,ATBI DATABASE,,1446934300000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249430,3942690,35.59625,-83.765789,Abrams Creek Upper,Abrams Creek,2146.351074,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934300000,GRSM,UNR,,5,,,Anthony Creek Trail,Anthony Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,930700800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D7A690AF0DF154C05BD4C94742CC4140,204012,0101000020110F0000B877A6F624C961C105487F7BA5315041,203814,>1m <=5m,ATBI DATABASE,,1446934296000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249368,3942638,35.595766,-83.766456,Abrams Creek Upper,Cooper Branch,2142.952881,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934296000,GRSM,UNR,,7,,,Cades Cove Horse Trail,Anthony Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,959040000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000021547E5927F154C07456ECB82CCC4140,204002,0101000020110F000027177EC23AC961C1BD1742F78E315041,203806,>1m <=5m,ATBI DATABASE,,1446934291000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249224,3942569,35.595108,-83.768023,Abrams Creek Upper,Cooper Branch,2135.922852,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934291000,GRSM,UNR,,4,,,Cades Cove Horse Trail,Anthony Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,959212800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000065809F5FDEF154C0764C35713ACC4140,203991,0101000020110F00007332B833D6C961C11176B24B9D315041,203795,>1m <=5m,ATBI DATABASE,,1446934285000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248213,3942644,35.595527,-83.779193,Abrams Creek Upper,Fanny Branch,1904.571411,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934285000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove New Dump Station,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026777600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000004F717AE916F154C00E8E890934CD4140,204010,0101000020110F0000A0B99FCC2CC961C1AB962A00A2325041,203812,>1m <=5m,ATBI DATABASE,,1446934295000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249340,3943458,35.603144,-83.767019,Abrams Creek Upper,Abrams Creek,2024.691895,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446934295000,GRSM,UNR,,7,,,Anthony Creek Trail,Anthony Creek Road,Valid,Liriodendron_tulipifera,Liriodendron  tulipifera,23010,Tuliptree,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864172800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
