the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000001E173C28CFA54C07692BB7C69BC4140,215186,0101000020110F00003D16DAAC35D161C1EDC0C1921B215041,215003,>1m <=5m,ATBI DATABASE,,1446940577000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235515,3929290,35.471962,-83.914837,Lake Cheoah-Little Tennessee River,,1968.121338,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446940577000,GRSM,UNR,,1,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000E584D1F8FAFD54C0EE4CEEA5A0C14140,215179,0101000020110F000023CD8E8A1FD461C1EB2C184E8C265041,214997,>1m <=5m,ATBI DATABASE,,1446940574000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230786,3933956,35.512708,-83.968439,Chilhowee Lake,Maynard Creek,1105.692139,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940574000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033948800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000D7150842FFFD54C0A4C8FCD1A7C14140,215178,0101000020110F0000AAD96B2E23D461C158F3CEC993265041,214996,>1m <=5m,ATBI DATABASE,,1446940574000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230763,3933981,35.512927,-83.968701,Chilhowee Lake,Maynard Creek,1107.721558,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940574000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033948800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000000EC9A5FE75FE54C00482B289C9C14140,215090,0101000020110F000006DE460688D461C1534913F8B6265041,214990,>1m <=5m,ATBI DATABASE,,1446940570000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230109,3934115,35.513956,-83.975948,Chilhowee Lake,Cattail Branch,1040.272461,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940570000,GRSM,UNR,,5,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026691200000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000018903D473FE54C092EBF222DDC14140,215174,0101000020110F00007FE6392F86D461C1FF26186BCB265041,214993,>1m <=5m,ATBI DATABASE,,1446940572000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230123,3934181,35.514554,-83.975815,Chilhowee Lake,Cattail Branch,1037.633911,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940572000,GRSM,UNR,,5,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026691200000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000ADD9146C7CFE54C03515D567F6C14140,215170,0101000020110F00000A8BBE7B8DD461C1F918CFC8E5265041,214988,>1m <=5m,ATBI DATABASE,,1446940568000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230078,3934268,35.515325,-83.97634,Chilhowee Lake,Cattail Branch,1047.417725,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940568000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033948800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000EE1D26FB76FE54C0DCFA8AF1FEC14140,215172,0101000020110F0000D2EBB9DC88D461C116ED6BB1EE265041,214991,>1m <=5m,ATBI DATABASE,,1446940570000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230109,3934296,35.515586,-83.976008,Chilhowee Lake,Cattail Branch,1038.550171,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940570000,GRSM,UNR,,4,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033948800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000036FA99594FFE54C05F227DEB67C14140,215175,0101000020110F000083111C3467D461C1DC96C71D51265041,214994,>1m <=5m,ATBI DATABASE,,1446940572000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230313,3933778,35.510977,-83.973589,Chilhowee Lake,,1090.995361,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940572000,GRSM,UNR,,4,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033948800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000018FEE38208FF54C0D844A84AC2C14140,215165,0101000020110F000081150A7604D561C149928768AF265041,214983,>1m <=5m,ATBI DATABASE,,1446940565000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229297,3934115,35.513735,-83.98489,Chilhowee Lake,,1202.963989,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940565000,GRSM,UNR,,1,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1345507200000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000003A5CF21278FE54C03CC2DA3909C24140,215171,0101000020110F00008ECF5BCA89D461C12B47096CF9265041,214989,>1m <=5m,ATBI DATABASE,,1446940569000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230104,3934331,35.5159,-83.976075,Chilhowee Lake,Cattail Branch,1032.245972,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940569000,GRSM,UNR,,5,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1152316800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed,No,day,cert,ATBI
0101000020E610000065041FD975FE54C0037A48D50FC24140,215173,0101000020110F000006D667E687D461C1E7E0EA5000275041,214992,>1m <=5m,ATBI DATABASE,,1446940571000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230117,3934353,35.516101,-83.975939,Chilhowee Lake,Cattail Branch,1028.286133,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940571000,GRSM,UNR,,5,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026691200000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000001185525842FE54C075C5983D0EC24140,215177,0101000020110F0000B7448D285CD461C144C186A7FE265041,214995,>1m <=5m,ATBI DATABASE,,1446940573000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230402,3934339,35.516053,-83.972795,Chilhowee Lake,Maynard Creek,1071.305176,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940573000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033948800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000F9FAABDEB9FE54C0B48F7826B2C24140,215169,0101000020110F0000F558BDABC1D461C1ACD300B0A9275041,214987,>1m <=5m,ATBI DATABASE,,1446940568000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229757,3934914,35.521055,-83.98009,Chilhowee Lake,Tabcat Creek,976.208862,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940568000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033948800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000018BFA04DFAFE54C0A4E172CEA5C24140,215166,0101000020110F0000CB3AE964F8D461C1EC808DCE9C275041,214984,>1m <=5m,ATBI DATABASE,,1446940566000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229399,3934883,35.520678,-83.984023,Chilhowee Lake,Tabcat Creek,1162.973389,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940566000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026691200000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000736E221963FF54C0B65CA9B30FC44140,215163,0101000020110F0000C554856551D561C177C44C7716295041,214981,>1m <=5m,ATBI DATABASE,,1446940564000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228856,3936126,35.531722,-83.990419,Chilhowee Lake,Shop Creek,873.847473,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446940564000,GRSM,UNR,,1,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033862400000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E610000089EF663B96FF54C05D3E7FD277C54140,215162,0101000020110F000044D616D37CD561C1B8C916538E2A5041,214980,>1m <=5m,ATBI DATABASE,,1446940563000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228610,3937354,35.542712,-83.99354,Chilhowee Lake,,875.643738,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446940563000,GRSM,UNR,,3,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1246233600000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed,No,day,cert,Calderwood Property Blitz
0101000020E61000001553DD4761FF54C0C69D25E49DC54140,215164,0101000020110F0000E0ED5DDA4FD561C1C4BE6A0FB62A5041,214982,>1m <=5m,ATBI DATABASE,,1446940565000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228907,3937474,35.543874,-83.990308,Chilhowee Lake,,1136.232056,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940565000,GRSM,UNR,,9,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000035A9D34701FF54C089477A02B5C64140,215167,0101000020110F0000F229EE51FED461C1F87B9E6AD92B5041,214985,>1m <=5m,ATBI DATABASE,,1446940567000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229467,3938403,35.552392,-83.984449,Abrams Creek Lower,,1125.78479,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940567000,GRSM,UNR,,5,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033862400000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000001F75554FCFFB54C091E027BD98CD4140,215181,0101000020110F0000A09C069E47D261C1319614310B335041,214999,>1m <=5m,ATBI DATABASE,,1446940576000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234172,3944239,35.606217,-83.934524,Abrams Creek Lower,Abrams Creek,1092.957275,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940576000,GRSM,UNR,,4,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1184025600000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000C33F0205B2FB54C024EB15BBA2CD4140,215182,0101000020110F0000632EB2BD2ED261C187691AA115335041,215000,>1m <=5m,ATBI DATABASE,,1446940576000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234335,3944268,35.606522,-83.932736,Abrams Creek Lower,Abrams Creek,1156.162476,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940576000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000046CDDB01ACFB54C03A229D8982CD4140,215183,0101000020110F0000FFCA7EA229D261C11C831100F4325041,215001,>1m <=5m,ATBI DATABASE,,1446940577000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234365,3944158,35.605539,-83.932369,Abrams Creek Lower,Abrams Creek,1115.126343,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940577000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000ED0D050665FA54C01D47523035CF4140,215189,0101000020110F00007FC466ED13D161C1BB384812BA345041,215005,>1m <=5m,ATBI DATABASE,,1446940579000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,236217,3945576,35.618804,-83.912412,Abrams Creek Lower,Buck Shank Branch,1497.794189,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940579000,GRSM,UNR,,7,,,Little Bottoms Trail,Abrams Creek Campground Road,Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1030492800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000004F7EA4EB56FB54C084A21B8F09CF4140,215184,0101000020110F00008D33DA5EE1D161C15D2E2A7D8C345041,215002,>1m <=5m,ATBI DATABASE,,1446940577000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234875,3945468,35.617472,-83.927176,Abrams Creek Lower,Kingfisher Creek,1183.923828,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940577000,GRSM,UNR,,9,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007A66359CB3F854C07292974995D34140,215190,0101000020110F00002B754BD4A3CF61C1144A0D904C395041,215006,>1m <=5m,ATBI DATABASE,,1446940579000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,238725,3949298,35.652987,-83.885958,Little River-Hesse Creek,,1324.439575,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446940579000,GRSM,UNR,,6,,,Cane Creek Trail,Foothills Parkway Southwest Parking #7,Valid,Microstegium_vimineum,Microstegium  vimineum,25267,Japanese Stilt Grass,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Liliopsida,Commelinidae,Spermatophyta,Magnoliophyta, , ,Cyperales, , , , ,Poaceae, ,~,observed, ,year,cert,Fridley Veg Plots
