the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000DDE42A8854F654C09BDE80014ABA4140,203129,0101000020110F00004CA9CC3CA0CD61C176AE11DCE41E5041,202982,>1m <=5m,ATBI DATABASE,,1446933847000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,241446,3927275,35.455377,-83.848905,Lake Cheoah-Little Tennessee River,Fox Branch,1623.208862,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446933847000,GRSM,UNR,,5,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000008F8E43AEA8EE54C09E5AAF898FD04140,203162,0101000020110F000058A48B561CC761C1B64BF6F223365041,203014,>1m <=5m,ATBI DATABASE,,1446933865000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,252862,3946272,35.629374,-83.729041,Little River-Crooked Creek,Spence Branch,1612.664429,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933865000,GRSM,UNR,,2,,,Schoolhouse Gap Trail,Laurel Creek Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1177804800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,by hand,No,day,cert,GSMNP Violaceae
0101000020E610000049A9A00F67EC54C04DB81C5EF9D14140,203165,0101000020110F0000A3B3F7C331C561C1510A790D9E375041,203017,>1m <=5m,ATBI DATABASE,,1446933867000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,256089,3947409,35.640416,-83.693786,Little River-Crooked Creek,Loan Branch,1562.609375,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933867000,GRSM,UNR,,7,,,West Prong Trail,Tremont Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833932800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005D4EDE074DE854C0A4E5D2959BD24140,203187,0101000020110F0000EE0574F9B5C161C108124A9547385041,203037,>1m <=5m,ATBI DATABASE,,1446933878000,DERV,WEAR COVE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261908,3947801,35.645366,-83.629697,Little River-Goshen Prong,,2739.089355,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933878000,GRSM,UNR,,8,,,Meigs Mountain Trail,Little River Gorge Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832982400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005904BA8748E554C0548A5ECCAAD34140,203190,0101000020110F000047E2B3E325BF61C1F090D40B63395041,203040,>1m <=5m,ATBI DATABASE,,1446933880000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,266202,3948606,35.653643,-83.582548,Little River-Goshen Prong,Jakes Creek,2181.542969,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933880000,GRSM,UNR,,6,,,Little River Trail,Elkmont Campground Road N,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1014508800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E61000000AD50570DEE754C0E3607AF8FBD24140,203188,0101000020110F00000EA0310C58C161C1CE5D9251AC385041,203038,>1m <=5m,ATBI DATABASE,,1446933879000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,262528,3948111,35.648308,-83.622947,Little River-Goshen Prong,Mannis Branch,2639.827881,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933879000,GRSM,UNR,,8,,,Meigs Mountain Trail,Lr Pullout Parking @ Mp 1.801,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832982400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000A83512D68E554C059B2441652D44140,203189,0101000020110F0000E41963C440BF61C17FFFCFE7113A5041,203039,>1m <=5m,ATBI DATABASE,,1446933880000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,266042,3949177,35.658748,-83.584479,Little River-Goshen Prong,Little River,2138.317383,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933880000,GRSM,UNR,,9,,,Elkmont Nature Trail,Elkmont Campground Road J,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1011484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E610000049F39F7F2CE354C03563AF89E2D64140,203193,0101000020110F000040DD8B3D5BBD61C1AE460A2CC03C5041,203043,>1m <=5m,ATBI DATABASE,,1446933882000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269259,3951317,35.678782,-83.549587,West Prong Little Pigeon River Upper,Spring Branch,1593.103149,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933882000,GRSM,UNR,,7,,,Big White Oak Quiet Walkway,Fighting Creek Gap Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DD0664989BE354C094C4C2AB0DD74140,203191,0101000020110F0000733B4C98B9BD61C1D8702F45ED3C5041,203041,>1m <=5m,ATBI DATABASE,,1446933881000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,268649,3951479,35.680098,-83.556368,West Prong Little Pigeon River Upper,Hickory Flats Branch,1622.104614,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933881000,GRSM,UNR,,8,,,Hickory Flats Quiet Walkway,Fighting Creek Gap Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000001E795F162CE354C0E4C3519101D74140,203194,0101000020110F00004BE927E45ABD61C172D18F9DE03C5041,203044,>1m <=5m,ATBI DATABASE,,1446933883000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269264,3951422,35.679728,-83.549562,West Prong Little Pigeon River Upper,Spring Branch,1558.293823,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933883000,GRSM,UNR,,5,,,Big White Oak Quiet Walkway,Fighting Creek Gap Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000089B91B793DE354C0BD250F043BD74140,203192,0101000020110F000024B62AA869BD61C1D0228EAE1C3D5041,203042,>1m <=5m,ATBI DATABASE,,1446933882000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269173,3951619,35.681482,-83.550623,West Prong Little Pigeon River Upper,Fighting Creek,1549.71228,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933882000,GRSM,UNR,,3,,,Big White Oak Quiet Walkway,Fighting Creek Gap Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000009D68C9A1CE254C092E4338580D74140,203198,0101000020110F0000143FEF5174BC61C152D0105B653D5041,203048,>1m <=5m,ATBI DATABASE,,1446933885000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270775,3951813,35.683603,-83.532992,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1483.995361,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933885000,GRSM,UNR,,4,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1166572800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000007C01A71E99E154C0C251F2EA5CD64140,203203,0101000020110F0000DFA292A604BC61C11F161378343C5041,203053,>1m <=5m,ATBI DATABASE,,1446933888000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271476,3950807,35.674704,-83.524967,West Prong Little Pigeon River Upper,Bullhead Branch,1590.670776,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933888000,GRSM,UNR,,6,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009EDCC6D182E154C04231770221D64140,203205,0101000020110F00008FE205B6F1BB61C1C05802D6F53B5041,203055,>1m <=5m,ATBI DATABASE,,1446933890000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271594,3950601,35.672876,-83.523606,West Prong Little Pigeon River Upper,,1619.820801,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933890000,GRSM,UNR,,6,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F1987758A5E154C094E645DC12D64140,203202,0101000020110F000065BAB9080FBC61C1221D1D0BE73B5041,203052,>1m <=5m,ATBI DATABASE,,1446933888000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271402,3950558,35.672444,-83.525713,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1621.92627,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933888000,GRSM,UNR,,8,,,Bullhead View Quiet Walkway,Quiet Walkway Parking # 1,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833068800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E95E4803AFE154C0F4568CE395D64140,203201,0101000020110F00002F4C963E17BC61C11BE36608703C5041,203051,>1m <=5m,ATBI DATABASE,,1446933887000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271360,3951003,35.676442,-83.526303,West Prong Little Pigeon River Upper,Bullhead Branch,1565.381592,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933887000,GRSM,UNR,,6,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A91FFF582AE154C0A9E2DFCAC6D54140,203211,0101000020110F000095256892A6BB61C1E8EA9984973B5041,203061,>1m <=5m,ATBI DATABASE,,1446933894000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272075,3950283,35.670122,-83.518206,West Prong Little Pigeon River Upper,,1738.224121,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933894000,GRSM,UNR,,4,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007BFC8AA751E154C0EF8B9E77BDD54140,203210,0101000020110F0000CFD487F4C7BB61C1204FE1C48D3B5041,203060,>1m <=5m,ATBI DATABASE,,1446933893000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271857,3950257,35.669838,-83.520605,West Prong Little Pigeon River Upper,,1679.509766,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933893000,GRSM,UNR,,6,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000556E3AB371E154C003A2A8BFE0D54140,203209,0101000020110F0000A551EC2BE3BB61C18C3757A7B23B5041,203059,>1m <=5m,ATBI DATABASE,,1446933892000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271683,3950381,35.670914,-83.522561,West Prong Little Pigeon River Upper,,1646.137085,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933892000,GRSM,UNR,,7,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E9CD0E6F78E154C0C13AE41FE3D54140,203208,0101000020110F00005DDDF8E3E8BB61C11B6E3723B53B5041,203058,>1m <=5m,ATBI DATABASE,,1446933892000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271646,3950390,35.670987,-83.522972,West Prong Little Pigeon River Upper,,1645.935059,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933892000,GRSM,UNR,,1,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1166572800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed,No,day,cert,ATBI
0101000020E610000092C175B882E154C086F61B41F8D54140,203204,0101000020110F0000DD7A85A0F1BB61C1D8624C3ACB3B5041,203054,>1m <=5m,ATBI DATABASE,,1446933889000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271591,3950463,35.671632,-83.523599,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1637.876953,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933889000,GRSM,UNR,,6,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B9D85272B4E154C067F70E05D3D54140,203200,0101000020110F0000B2A3FFDB1BBC61C11C11054DA43B5041,203050,>1m <=5m,ATBI DATABASE,,1446933887000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271313,3950344,35.670495,-83.526635,West Prong Little Pigeon River Upper,,1677.478516,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933887000,GRSM,UNR,,7,,,Bullhead View Quiet Walkway,Newfound Gap Road North,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,724291200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000F5B1CC6CC1E154C05CC2881A18D54140,203199,0101000020110F0000544AC7E126BC61C15220DAE5E03A5041,203049,>1m <=5m,ATBI DATABASE,,1446933886000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271225,3949713,35.664791,-83.527427,West Prong Little Pigeon River Upper,,1832.54126,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933886000,GRSM,UNR,,8,,,Huskey Gap Trail,Newfound Gap Road North,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,724291200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E61000009C6B03D078E154C0C53246C320D54140,203207,0101000020110F00008D055136E9BB61C178EA29F3E93A5041,203057,>1m <=5m,ATBI DATABASE,,1446933891000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271627,3949732,35.665055,-83.522995,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1744.031372,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933891000,GRSM,UNR,,6,,,Riverview Quiet Walkway,Quiet Walkway Parking # 2,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1013817600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E61000001ECA39797DE154C0FC9574F234D54140,203206,0101000020110F0000CD4EB62BEDBB61C14535CE0CFF3A5041,203056,>1m <=5m,ATBI DATABASE,,1446933890000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271603,3949801,35.665671,-83.523279,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1730.581787,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446933890000,GRSM,UNR,,6,,,Riverview Quiet Walkway,Newfound Gap Road North,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1013817600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000357E9F79F2EA54C0A137CB1B16CE4140,203176,0101000020110F0000354A0054F5C361C18531FE278E335041,203026,>1m <=5m,ATBI DATABASE,,1446933872000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,258057,3943983,35.610043,-83.671045,Little River-Crooked Creek,Thunderhead Prong,2105.216064,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933872000,GRSM,UNR,,7,,,Thunderhead Prong Quiet Walkway,Upper Tremont Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1008720000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000D650D212D7EA54C0D482A44A72CE4140,203178,0101000020110F00002EFA530EDEC361C16D410075EE335041,203028,>1m <=5m,ATBI DATABASE,,1446933873000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,258217,3944291,35.612856,-83.669373,Little River-Crooked Creek,Thunderhead Prong,2122.330322,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933873000,GRSM,UNR,,10,,,Thunderhead Prong Quiet Walkway,Upper Tremont Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1008720000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000613B525CD9EA54C0A49FDA3484CE4140,203177,0101000020110F0000E3D497FFDFC361C1BDC52D2C01345041,203027,>1m <=5m,ATBI DATABASE,,1446933873000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,258206,3944352,35.613403,-83.669513,Little River-Crooked Creek,Thunderhead Prong,2001.075439,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933873000,GRSM,UNR,,4,,,Thunderhead Prong Quiet Walkway,Upper Tremont Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1008720000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000318D2761AAEA54C0B4A531DBC7CE4140,203182,0101000020110F000063A7EA18B8C361C164A3CDD847345041,203032,>1m <=5m,ATBI DATABASE,,1446933875000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,258472,3944574,35.615467,-83.666645,Little River-Crooked Creek,Lynn Camp Prong,1988.894287,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933875000,GRSM,UNR,,9,,,Middle Prong Trail,Upper Tremont Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1091318400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000F6A8464FD4EA54C0FEB33EA3FCCE4140,203179,0101000020110F00001BCE68B5DBC361C1D8BA49FD7E345041,203029,>1m <=5m,ATBI DATABASE,,1446933874000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,258245,3944759,35.617078,-83.669204,Little River-Crooked Creek,Lynn Camp Prong,1948.649292,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446933874000,GRSM,UNR,,2,,,Middle Prong Trail,Upper Tremont Road,Valid,Liquidambar_styraciflua,Liquidambar  styraciflua,23006,Sweet-gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1091318400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,ATBI Ferns
