the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000042B31B18C1F754C0B45756DC30BC4140,211581,0101000020110F00003BB03FDCD5CE61C15B3D4985E0205041,211353,>1m <=5m,ATBI DATABASE,,1446938532000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,239474,3928982,35.470234,-83.871156,Lake Cheoah-Little Tennessee River,Twentymile Creek,1425.765137,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446938532000,GRSM,UNR,,4,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1086998400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000BA205D97BAEF54C0CBB993D6BFCA4140,211592,0101000020110F0000F6EA6AF804C861C148FBFCE211305041,211364,>1m <=5m,ATBI DATABASE,,1446938537000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251207,3941277,35.583973,-83.74576,Abrams Creek Upper,Anthony Creek,2928.039062,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938537000,GRSM,UNR,,4,,,Anthony Creek Trail,Laurel Creek Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,928454400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009D2D651BA3EF54C074833D0705CE4140,211593,0101000020110F0000F36B7306F1C761C1EB7F36507C335041,211365,>1m <=5m,ATBI DATABASE,,1446938538000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251416,3944108,35.609522,-83.744326,Little River-Crooked Creek,Sugar Cove Prong,1745.473267,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938538000,GRSM,UNR,,6,,,Crib Gap Trail,Laurel Creek Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000004B9181DEE9F054C043BF000CD5C94140,211508,0101000020110F0000919A5D8B06C961C16850D1B31C2F5041,211363,>1m <=5m,ATBI DATABASE,,1446938536000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,249507,3940529,35.576807,-83.76427,Abrams Creek Upper,,3395.411377,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938536000,GRSM,UNR,,4,,,Russell Field Trail,Cades Cove Campground Segment A,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866073600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000BE56143F9EFE54C022D3BB2778C24140,211571,0101000020110F00003A83D535AAD461C1F789B82B6D275041,211344,>1m <=5m,ATBI DATABASE,,1446938527000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229904,3934713,35.519285,-83.978404,Chilhowee Lake,Tabcat Creek,990.914368,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938527000,GRSM,UNR,,2,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1034121600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000001671DAE9ADFE54C0C45F7C99F4C24140,211569,0101000020110F0000F97D2F84B7D461C13F591607EF275041,211342,>1m <=5m,ATBI DATABASE,,1446938526000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229830,3935137,35.523083,-83.979361,Chilhowee Lake,Tabcat Creek,992.439209,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938526000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020124800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E61000001927BE6DB5FE54C02BA665B3C9C24140,211567,0101000020110F00007E3D25E6BDD461C1A4112B43C2275041,211340,>1m <=5m,ATBI DATABASE,,1446938524000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229784,3934993,35.521774,-83.979819,Chilhowee Lake,Tabcat Creek,1060.758545,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938524000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1016928000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,Keith Tree Survey
0101000020E6100000152D67ECB4FE54C05386904406C34140,211568,0101000020110F0000CE134C78BDD461C18FF4047701285041,211341,>1m <=5m,ATBI DATABASE,,1446938525000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229793,3935198,35.523622,-83.979789,Chilhowee Lake,Tabcat Creek,947.29834,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938525000,GRSM,UNR,,2,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000C57454DA67FE54C07BC6F27988C34140,211572,0101000020110F000004358A037CD461C119B61D5889285041,211345,>1m <=5m,ATBI DATABASE,,1446938528000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230233,3935626,35.527596,-83.975084,Chilhowee Lake,Shop Creek,1110.307129,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938528000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1166918400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000005970C3ABC9FE54C074E625A6DBC34140,211564,0101000020110F000074BB3C17CFD461C117518524E0285041,211337,>1m <=5m,ATBI DATABASE,,1446938522000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229700,3935924,35.530134,-83.981055,Chilhowee Lake,Shop Creek,965.28894,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938522000,GRSM,UNR,,5,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1019952000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E61000003301AD6316FF54C033384E3AECC34140,211560,0101000020110F000063C56B3F10D561C17DD9C771F1285041,211333,>1m <=5m,ATBI DATABASE,,1446938520000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229277,3935993,35.53064,-83.985737,Chilhowee Lake,Shop Creek,901.481995,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938520000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1019952000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000003EED868608FF54C0AA3EC7AFEEC34140,211561,0101000020110F000008BA207904D561C16F93B502F4285041,211334,>1m <=5m,ATBI DATABASE,,1446938520000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229354,3935999,35.530715,-83.984891,Chilhowee Lake,Shop Creek,905.804077,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938520000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1019952000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000047E26EDB1AFF54C02AF034EAB8C34140,211559,0101000020110F0000C47FD00A14D561C18C9ADCE4BB285041,211332,>1m <=5m,ATBI DATABASE,,1446938519000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229247,3935820,35.529074,-83.98601,Chilhowee Lake,Shop Creek,1141.752197,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938519000,GRSM,UNR,,4,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1143331200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000CD62850206FF54C051A64DACBEC34140,211562,0101000020110F0000FF5E2C5602D561C155A839E7C1285041,211335,>1m <=5m,ATBI DATABASE,,1446938521000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229363,3935836,35.52925,-83.984738,Chilhowee Lake,Shop Creek,1129.149292,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938521000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020124800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000009F3BE20CF5FE54C0511D610704C44140,211563,0101000020110F00005AC3D1EEF3D461C1C5B1A4480A295041,211336,>1m <=5m,ATBI DATABASE,,1446938522000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229464,3936068,35.531366,-83.983703,Chilhowee Lake,Shop Creek,921.075134,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938522000,GRSM,UNR,,2,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020124800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000058DA3B690FF54C04B83BCCD44C74140,211558,0101000020110F0000069D3A2378D561C12D14F0866F2C5041,211331,>1m <=5m,ATBI DATABASE,,1446938519000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228688,3938914,35.55678,-83.993203,Abrams Creek Lower,Panther Creek,1270.90979,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938519000,GRSM,UNR,,9,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,988761600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E610000072D9882A53FB54C0C41D2BD59ECE4140,211576,0101000020110F0000D741952EDED161C12F0A30FD1C345041,211349,>1m <=5m,ATBI DATABASE,,1446938530000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234885,3945106,35.614215,-83.926947,Abrams Creek Lower,Kingfisher Creek,1130.373535,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938530000,GRSM,UNR,,5,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1084752000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,by hand, ,day,cert,ATBI Aphid Study
0101000020E6100000424C10158DFB54C0AB5AC70270CE4140,211574,0101000020110F00006C44C25E0FD261C162A40B13EC335041,211347,>1m <=5m,ATBI DATABASE,,1446938529000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234560,3944957,35.612786,-83.930482,Abrams Creek Lower,Abrams Creek,1277.747803,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938529000,GRSM,UNR,,6,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1030492800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000CE40F0EEC4FB54C02C9350F050CE4140,211573,0101000020110F0000E8CCF2CD3ED261C154992A9DCB335041,211346,>1m <=5m,ATBI DATABASE,,1446938528000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234248,3944861,35.611838,-83.933891,Abrams Creek Lower,Abrams Creek,1122.181885,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938528000,GRSM,UNR,,6,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1201996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000004F7EA4EB56FB54C084A21B8F09CF4140,211575,0101000020110F00008D33DA5EE1D161C15D2E2A7D8C345041,211348,>1m <=5m,ATBI DATABASE,,1446938529000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234875,3945468,35.617472,-83.927176,Abrams Creek Lower,Kingfisher Creek,1183.923828,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938529000,GRSM,UNR,,9,,,Cooper Road Trail,Abrams Creek Campground Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000ABD7B8F44BF954C03C9B1A1737D24140,211577,0101000020110F0000E76D713725D061C11C4D788EDE375041,211350,>1m <=5m,ATBI DATABASE,,1446938530000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237848,3948137,35.642299,-83.895257,Little River-Hesse Creek,,1418.804199,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938530000,GRSM,UNR,,6,,,Cane Creek Trail,Foothills Parkway Section 8g,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,929664000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DE378EBD56F854C0F1E194E439D04140,211578,0101000020110F00003C7579F454CF61C100ABB475CA355041,211351,>1m <=5m,ATBI DATABASE,,1446938531000,DERV,BLOCKHOUSE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239153,3946373,35.62676,-83.88029,Abrams Creek Lower,Kreider Branch,1821.584717,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938531000,GRSM,UNR,,6,,,Cooper Road Trail,Cades Cove Loop Road,Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,927763200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F2D70BD5F2F654C09205BE353FD34140,211587,0101000020110F00007A7897AE26CE61C1A9814698F2385041,211358,>1m <=5m,ATBI DATABASE,,1446938534000,DERV,KINZEL SPRINGS,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241197,3948934,35.65036,-83.858567,Little River-Hesse Creek,Beard Cane Creek,1425.185425,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938534000,GRSM,UNR,,4,,,Beard Cane Trail,Rich Mountain Road (closed Winter),Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,930528000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000458E29C2E7F354C0D4B8E677A2D24140,211589,0101000020110F0000640BB00391CB61C1F0B9DCC64E385041,211360,>1m <=5m,ATBI DATABASE,,1446938535000,DERV,KINZEL SPRINGS,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245488,3948279,35.645576,-83.811016,Little River-Hesse Creek,,2151.340576,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938535000,GRSM,UNR,,6,,,Ace Gap Trail,Rich Mountain Road (closed Winter),Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866419200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000080CD443441F654C0239D25FBB9D44140,211588,0101000020110F00002D268CD28FCD61C1F881C5817E3A5041,211359,>1m <=5m,ATBI DATABASE,,1446938534000,DERV,KINZEL SPRINGS,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242216,3950188,35.661919,-83.847726,Little River-Hesse Creek,Hesse Creek,1323.327393,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446938534000,GRSM,UNR,,6,,,Beard Cane Trail,Rich Mountain Road (closed Winter),Valid,Magnolia_tripetala,Magnolia  tripetala,23802,Umbrella Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
