the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E610000001E173C28CFA54C07692BB7C69BC4140,232640,0101000020110F00003D16DAAC35D161C1EDC0C1921B215041,232538,>1m <=5m,ATBI DATABASE,,1446950577000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,235515,3929290,35.471962,-83.914837,Lake Cheoah-Little Tennessee River,,1968.121338,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446950577000,GRSM,UNR,,1,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000EF01781375F554C0B388AA5D28C64140,232695,0101000020110F0000FAAFD474E2CC61C11E51359A462B5041,232589,>1m <=5m,ATBI DATABASE,,1446950603000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242980,3937527,35.5481,-83.835267,Abrams Creek Upper,,2456.490234,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950603000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000429177D9F2F554C0CC21327770C74140,232677,0101000020110F000090D299464DCD61C15756D21B9D2C5041,232573,>1m <=5m,ATBI DATABASE,,1446950595000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242316,3938658,35.558113,-83.842943,Abrams Creek Upper,Bower Creek,2012.507812,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950595000,GRSM,UNR,,4,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000D698A5D705F754C0BEB4120ECBC64140,232661,0101000020110F0000CB0ECCD336CE61C159FCFD6DF02B5041,232558,>1m <=5m,ATBI DATABASE,,1446950587000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240778,3938142,35.553065,-83.859727,Abrams Creek Upper,Coalen Ground Branch,2819.001465,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950587000,GRSM,UNR,,3,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,901756800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000004140A379A2FA54C0E91DFA30F3C64140,232643,0101000020110F000093FE441E48D161C1947722541A2C5041,232540,>1m <=5m,ATBI DATABASE,,1446950578000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235665,3938428,35.55429,-83.916163,Abrams Creek Lower,,3072.819824,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950578000,GRSM,UNR,,5,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000001D8EC56E93FC54C0D1096E92C9C04140,232624,0101000020110F00001EF6372FEED261C16BCE42E8AB255041,232525,>1m <=5m,ATBI DATABASE,,1446950570000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,232755,3933168,35.506145,-83.946494,Chilhowee Lake,,1927.298462,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950570000,GRSM,UNR,,3,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,988848000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000624C507C42FF54C024EF474AEDC34140,232615,0101000020110F0000E15ADDB235D561C1226D9E8DF2285041,232516,>1m <=5m,ATBI DATABASE,,1446950563000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229033,3936004,35.530672,-83.988429,Chilhowee Lake,Shop Creek,907.056396,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950563000,GRSM,UNR,,1,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033862400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E61000008DCD54A915FF54C0EC91FE456DC34140,232617,0101000020110F0000D79328A10FD561C18FFBBAF46C285041,232518,>1m <=5m,ATBI DATABASE,,1446950565000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229268,3935563,35.526765,-83.985693,Chilhowee Lake,Tabcat Creek,1349.492432,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950565000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000635B48B837FF54C01BBA6C8379C44140,232616,0101000020110F0000F1A92A8E2CD561C1565C7EE584295041,232517,>1m <=5m,ATBI DATABASE,,1446950564000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229107,3936477,35.534951,-83.987772,Chilhowee Lake,Shop Creek,1537.065674,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950564000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000238A03C7A9FE54C01C6D663E31C74140,232618,0101000020110F000021AFE900B4D461C1977B831B5B2C5041,232519,>1m <=5m,ATBI DATABASE,,1446950565000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229964,3938809,35.556183,-83.979108,Abrams Creek Lower,Panther Creek,1119.206665,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950565000,GRSM,UNR,,10,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,994809600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000BFC3612744FE54C0AB92C2A823C74140,232621,0101000020110F00006215D4B15DD461C1371D0BED4C2C5041,232522,>1m <=5m,ATBI DATABASE,,1446950568000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230525,3938746,35.555769,-83.972906,Abrams Creek Lower,Panther Creek,1094.465698,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950568000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000CD28F1146DFE54C0D26A39B176C74140,232619,0101000020110F0000EA6E6C7480D461C198CAF29BA32C5041,232520,>1m <=5m,ATBI DATABASE,,1446950566000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230307,3939034,35.558303,-83.975404,Abrams Creek Lower,Panther Creek,1151.061279,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950566000,GRSM,UNR,,4,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000003AB7B03E63FE54C01C03DF327CC74140,232620,0101000020110F00009CECAB1978D461C1E0AC965BA92C5041,232521,>1m <=5m,ATBI DATABASE,,1446950567000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230362,3939051,35.558471,-83.974803,Abrams Creek Lower,Panther Creek,1063.980347,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950567000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000371C12CE39FE54C0F772FCB05BC74140,232622,0101000020110F00004B85C4E754D461C1BFE6C46B872C5041,232523,>1m <=5m,ATBI DATABASE,,1446950568000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230588,3938934,35.557479,-83.972274,Abrams Creek Lower,Panther Creek,1173.215088,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950568000,GRSM,UNR,,2,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C1A604E079FF54C08377C3D49BC64140,232613,0101000020110F00005F31B1BD64D561C1B4AEF821BF2B5041,232514,>1m <=5m,ATBI DATABASE,,1446950562000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228797,3938338,35.551624,-83.991809,Chilhowee Lake,Little Tennessee River,1241.030518,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950562000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Southwest Entrance Sign Parking #1,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E610000043A086B17DFF54C00CE3391E9DC64140,232612,0101000020110F0000D3C7E3FB67D561C10FE6E479C02B5041,232513,>1m <=5m,ATBI DATABASE,,1446950561000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228776,3938343,35.551663,-83.992043,Chilhowee Lake,Little Tennessee River,1202.422607,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950561000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Southwest Entrance Sign Parking #1,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000DEA8731791FF54C095698E95A0C64140,232610,0101000020110F0000C6C3737578D561C1F98E2B18C42B5041,232511,>1m <=5m,ATBI DATABASE,,1446950560000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228669,3938358,35.551769,-83.993227,Chilhowee Lake,Little Tennessee River,915.227051,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950560000,GRSM,UNR,,1,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1308700800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed,No,day,cert,ATBI
0101000020E610000015DA46F784FF54C01AB5CA65C6C64140,232611,0101000020110F0000EC4B13296ED561C1E44F5C91EB2B5041,232512,>1m <=5m,ATBI DATABASE,,1446950561000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228740,3938484,35.552923,-83.992486,Chilhowee Lake,Panther Creek,1174.151855,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950561000,GRSM,UNR,,7,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000C54339E0F9FF54C0326DCAD83AC74140,232607,0101000020110F0000C449BD73D1D561C1C407F421652C5041,232508,>1m <=5m,ATBI DATABASE,,1446950558000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228105,3938898,35.556477,-83.999622,Abrams Creek Lower,Abrams Creek,1026.487793,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950558000,GRSM,UNR,,7,,,Hannah Mountain Trail,Foothills Parkway Southwest Entrance Sign Parking #1,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A5E1B0A1ACFF54C052C6095D53C74140,232609,0101000020110F0000B8F738D98FD561C1C06117BA7E2C5041,232510,>1m <=5m,ATBI DATABASE,,1446950559000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228535,3938968,35.557225,-83.994907,Abrams Creek Lower,Abrams Creek,964.996094,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950559000,GRSM,UNR,,4,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000EF004AA1BEFF54C054DADA834FC74140,232608,0101000020110F0000BA0275229FD561C131F098B57A2C5041,232509,>1m <=5m,ATBI DATABASE,,1446950559000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228435,3938958,35.557107,-83.996006,Abrams Creek Lower,Abrams Creek,872.771667,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446950559000,GRSM,UNR,,5,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000005CA71FD74FF54C0F3070C6406C74140,232614,0101000020110F0000B55C949760D561C120971D5F2E2C5041,232515,>1m <=5m,ATBI DATABASE,,1446950563000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228835,3938698,35.554876,-83.991511,Abrams Creek Lower,Panther Creek,964.237915,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950563000,GRSM,UNR,,2,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B66FC077D3FB54C0DB55C3E3BAC94140,232626,0101000020110F00002A4909264BD261C118C78463012F5041,232526,>1m <=5m,ATBI DATABASE,,1446950570000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234049,3940888,35.576009,-83.934778,Abrams Creek Lower,,1977.262085,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950570000,GRSM,UNR,,5,,,Hannah Mountain Trail,Abrams Creek Campground Access Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C33F0205B2FB54C024EB15BBA2CD4140,232628,0101000020110F0000632EB2BD2ED261C187691AA115335041,232528,>1m <=5m,ATBI DATABASE,,1446950572000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234335,3944268,35.606522,-83.932736,Abrams Creek Lower,Abrams Creek,1156.162476,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950572000,GRSM,UNR,,7,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000046CDDB01ACFB54C03A229D8982CD4140,232629,0101000020110F0000FFCA7EA229D261C11C831100F4325041,232529,>1m <=5m,ATBI DATABASE,,1446950572000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,234365,3944158,35.605539,-83.932369,Abrams Creek Lower,Abrams Creek,1115.126343,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950572000,GRSM,UNR,,6,,,Rabbit Creek Trail,Abrams Creek Campground Access Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000043A0F80606FB54C0528A111A65CD4140,232634,0101000020110F000052A4F8AA9CD161C1AC538940D5325041,232533,>1m <=5m,ATBI DATABASE,,1446950574000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235280,3944031,35.604641,-83.922239,Abrams Creek Lower,,1473.315796,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950574000,GRSM,UNR,,8,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000006F8F4D0EF9FA54C03395E3ED3FCD4140,232638,0101000020110F00005808BAA691D161C1DAA52F6CAE325041,232536,>1m <=5m,ATBI DATABASE,,1446950576000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235348,3943903,35.603507,-83.921447,Abrams Creek Lower,,1443.920898,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950576000,GRSM,UNR,,4,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000082ACAC0FF9FA54C05BAC6D3940CD4140,232639,0101000020110F0000C33BE4A791D161C1BD9017BBAE325041,232537,>1m <=5m,ATBI DATABASE,,1446950576000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235348,3943904,35.603516,-83.921447,Abrams Creek Lower,,1430.535645,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950576000,GRSM,UNR,,4,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000FA40E3A3D4FA54C0070AB6FD6ACC4140,232642,0101000020110F0000824C32B972D161C1F2D7EA00D0315041,232539,>1m <=5m,ATBI DATABASE,,1446950577000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235528,3943176,35.597008,-83.919224,Abrams Creek Lower,Scott Gap Branch,1944.191772,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950577000,GRSM,UNR,,3,,,Rabbit Creek Trail,Abrams Creek Ranger Station Parking,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,963792000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005692DC648BFA54C0F107CEDC2DCC4140,232644,0101000020110F0000BBB1F18334D161C169AD1D2890315041,232541,>1m <=5m,ATBI DATABASE,,1446950578000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235927,3942957,35.595143,-83.914754,Abrams Creek Lower,,1671.530762,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446950578000,GRSM,UNR,,4,,,Rabbit Creek Trail,Abrams Creek Campground Road,Valid,Parthenocissus_quinquefolia,Parthenocissus  quinquefolia,27992,Virginia Creeper,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rhamnales, , , , ,Vitaceae, ,~,observed, ,year,cert,Fridley Veg Plots
