the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000B93D589154F754C023107ED516BE4140,72949,0101000020110F0000BAC856B079CE61C17E06215BDB225041,72364,>1m <=5m,ATBI DATABASE,,1446864032000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,240123,3930610,35.485065,-83.864532,Lake Cheoah-Little Tennessee River,,2086.922852,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864032000,GRSM,UNR,,7,,,Twentymile Loop Trail,Twenty Mile Trailhead Parking,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1020384000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000007569E26E47E654C043D67F4F4CC04140,73082,0101000020110F0000D9BEED60FEBF61C1D595AE3929255041,72486,>1m <=5m,ATBI DATABASE,,1446864099000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264350,3931855,35.502322,-83.598106,Forney Creek,,4354.428711,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864099000,GRSM,UNR,,7,,,Bear Creek Trail,Lakeview Drive East Parking #4,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149638400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000007EA55BC50EE554C083C1C7FD1AC64140,73083,0101000020110F0000B898A2D5F4BE61C131FE36A4382B5041,72487,>1m <=5m,ATBI DATABASE,,1446864100000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266213,3936843,35.547692,-83.579022,Hazel Creek,Hazel Creek,4282.98291,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864100000,GRSM,UNR,,7,,,Hazel Creek Trail,Clingmans Dome Road Parking #3,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1090972800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000DAD733E475ED54C0CC06684E23C14140,73055,0101000020110F0000E52F25C817C661C15F624B8709265041,72462,>1m <=5m,ATBI DATABASE,,1446864085000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,254190,3932857,35.508883,-83.710316,Hazel Creek,Little Fork,2925.684326,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864085000,GRSM,UNR,,7,,,Jenkins Ridge Trail,Lakeview Drive West,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1089158400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000001AFEDF26FED54C0AC8098172FC14140,73056,0101000020110F0000FE7020BC12C661C110CD3CD315265041,72463,>1m <=5m,ATBI DATABASE,,1446864086000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,254224,3932896,35.509243,-83.709954,Hazel Creek,Little Fork,2878.84668,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446864086000,GRSM,UNR,,5,,,Jenkins Ridge Trail,Lakeview Drive West,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1089158400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000AB27499097EF54C0B352683078CA4140,73049,0101000020110F000078EBAC38E7C761C10F475010C72F5041,72457,>1m <=5m,ATBI DATABASE,,1446864083000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251394,3941029,35.581786,-83.743622,Abrams Creek Upper,Anthony Creek,3063.949951,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864083000,GRSM,UNR,,9,,,Anthony Creek Trail,Laurel Creek Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1090886400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000BD5E53E0F7E854C004BF98FD1FC94140,73078,0101000020110F0000C012D71247C261C1ABAA8FA55F2E5041,72482,>1m <=5m,ATBI DATABASE,,1446864097000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260743,3939607,35.571282,-83.640125,Little River-Crooked Creek,,4517.581055,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864097000,GRSM,UNR,,4,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1000166400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B68AAF8A38E954C0D6BF8AE48FCB4140,73076,0101000020110F00001D9C76FE7DC261C1CFD9442BEB305041,72480,>1m <=5m,ATBI DATABASE,,1446864096000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260442,3941729,35.590322,-83.644072,Little River-Crooked Creek,,3936.14209,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864096000,GRSM,UNR,,9,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,837993600000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000F9A3708938E954C02B5DFC988FCB4140,73075,0101000020110F00004EC467FD7DC261C1F1C65BDCEA305041,72479,>1m <=5m,ATBI DATABASE,,1446864096000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260442,3941728,35.590313,-83.644072,Little River-Crooked Creek,,3936.14209,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864096000,GRSM,UNR,,9,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000015821DDE37E954C0915D39E092CB4140,73077,0101000020110F00002131E66B7DC261C10CC3DA48EE305041,72481,>1m <=5m,ATBI DATABASE,,1446864097000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260446,3941739,35.590413,-83.644031,Little River-Crooked Creek,,3873.615234,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864097000,GRSM,UNR,,8,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E57EF78941E954C0C5B9C9596CCB4140,73074,0101000020110F00000702A4A285C261C168C7A50CC6305041,72478,>1m <=5m,ATBI DATABASE,,1446864095000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260389,3941610,35.589237,-83.644621,Little River-Crooked Creek,Double Trestle Branch,3960.17334,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864095000,GRSM,UNR,,4,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,837216000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005389FC446FEA54C01A4345448DCD4140,73069,0101000020110F0000AA5B29E585C361C1854A3635FF325041,72473,>1m <=5m,ATBI DATABASE,,1446864092000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,258770,3943500,35.605867,-83.663037,Little River-Crooked Creek,Sams Creek,2412.623779,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864092000,GRSM,UNR,,2,,,Thunderhead Prong Quiet Walkway,Upper Tremont Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B5A47BE7C1E854C02B398C21B7CC4140,73080,0101000020110F0000DDF8303C19C261C179FD12881F325041,72484,>1m <=5m,ATBI DATABASE,,1446864098000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261125,3942711,35.599332,-83.636831,Little River-Crooked Creek,Doghobble Branch,2877.449219,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864098000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,841017600000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000025065BCEC0E954C0C61904DC07CE4140,73071,0101000020110F000096D22CB9F1C261C18EB258457F335041,72475,>1m <=5m,ATBI DATABASE,,1446864093000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259746,3943889,35.609608,-83.652389,Little River-Crooked Creek,Lynn Camp Prong,2866.902832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864093000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000079E6D9D0C0E954C0F3DE207308CE4140,73073,0101000020110F0000A16B4BBBF1C261C1AB9634E37F335041,72477,>1m <=5m,ATBI DATABASE,,1446864095000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259746,3943891,35.609626,-83.652389,Little River-Crooked Creek,Lynn Camp Prong,2866.902832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864095000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,836179200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000E2EC99CFC0E954C0637C922708CE4140,73072,0101000020110F000064AA3BBAF1C261C159A446947F335041,72476,>1m <=5m,ATBI DATABASE,,1446864094000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259746,3943890,35.609617,-83.652389,Little River-Crooked Creek,Lynn Camp Prong,2866.902832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864094000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000393248BA19EA54C08C13C7D09DCE4140,73070,0101000020110F00003CC1953E3DC361C1BBE727ED1B345041,72474,>1m <=5m,ATBI DATABASE,,1446864093000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259268,3944410,35.614184,-83.657816,Little River-Crooked Creek,Lynn Camp Prong,2453.944336,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864093000,GRSM,UNR,,10,,,Middle Prong Trail,Upper Tremont Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,835228800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000089ED5EE97AF154C059AA15EACCCE4140,73023,0101000020110F00007FE59EBA81C961C1731D9B214D345041,72434,>1m <=5m,ATBI DATABASE,,1446864070000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248826,3944858,35.615622,-83.773123,Abrams Creek Upper,Crooked Arm Branch,2558.450195,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864070000,GRSM,UNR,,7,,,Crooked Arm Ridge Trail,Laurel Creek Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,899856000000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000000E5CD99665F154C05ED09ADDE2CE4140,73024,0101000020110F0000974AB29E6FC961C12A007B1064345041,72435,>1m <=5m,ATBI DATABASE,,1446864070000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248946,3944929,35.616292,-83.771821,Abrams Creek Upper,Crooked Arm Branch,2916.0896,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864070000,GRSM,UNR,,5,,,Crooked Arm Ridge Trail,Laurel Creek Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,901670400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000008301C82CC2F654C06CF61B88CDCE4140,72956,0101000020110F0000805E7B5BFDCD61C176B6B2C64D345041,72371,>1m <=5m,ATBI DATABASE,,1446864036000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241354,3945074,35.61564,-83.855597,Abrams Creek Lower,Stony Branch,2019.244263,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864036000,GRSM,UNR,,4,,,Cooper Road Trail,Cades Cove Loop Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000009568702BC2F654C044DF913CCDCE4140,72955,0101000020110F0000418D575AFDCD61C1C7BBC7774D345041,72370,>1m <=5m,ATBI DATABASE,,1446864035000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241354,3945073,35.615631,-83.855597,Abrams Creek Lower,Stony Branch,2019.244263,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864035000,GRSM,UNR,,3,,,Cooper Road Trail,Cades Cove Loop Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000232685D2C7F654C0F20E4B5EB8CA4140,72942,0101000020110F00003F2E592702CE61C118A6F8150A305041,72369,>1m <=5m,ATBI DATABASE,,1446864034000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241220,3941536,35.583745,-83.855942,Abrams Creek Lower,,2220.243652,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864034000,GRSM,UNR,,4,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000397B6AFFC7F654C093799010B8CA4140,72953,0101000020110F0000B1787A4D02CE61C16E64CCC409305041,72368,>1m <=5m,ATBI DATABASE,,1446864034000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,241219,3941535,35.583735,-83.855953,Abrams Creek Lower,,2220.243652,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864034000,GRSM,UNR,,4,,,Rabbit Creek Trail,Abrams Falls Parking Lot,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000CD76B0BED4F554C08E4CC68C4BC84140,72963,0101000020110F0000506B3BB533CD61C191362BD6812D5041,72378,>1m <=5m,ATBI DATABASE,,1446864039000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242504,3939395,35.564799,-83.841106,Abrams Creek Upper,,2153.500244,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864039000,GRSM,UNR,,7,,,Gregory Ridge Trail,Forge Creek Parking @ End,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900374400000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000E208A829AFF354C06E74119003C84140,73003,0101000020110F0000805398F260CB61C1911CBBAD362D5041,72415,>1m <=5m,ATBI DATABASE,,1446864059000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245538,3939064,35.562602,-83.807562,Abrams Creek Upper,Mill Creek,2601.887939,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864059000,GRSM,UNR,,6,,,Appalachian Trail,Cades Cove Loop Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900979200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000572A03628DF354C04DBA653BAAC84140,73006,0101000020110F000007F3254244CB61C1747D3CB1E42D5041,72418,>1m <=5m,ATBI DATABASE,,1446864061000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,245741,3939623,35.567688,-83.8055,Abrams Creek Upper,Sugar Cove Branch,2729.32666,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864061000,GRSM,UNR,,5,,,Appalachian Trail,Cades Cove Loop Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900979200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000ED004D596DF154C0A28991D46BCA4140,73022,0101000020110F00006060CA3576C961C13AE86028BA2F5041,72433,>1m <=5m,ATBI DATABASE,,1446864069000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248794,3941060,35.581409,-83.772295,Abrams Creek Upper,Rowans Creek,2869.857178,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864069000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Loop Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000007D7B81337AF154C01917FF5877CA4140,73019,0101000020110F0000B5A4292081C961C1D8105D2FC62F5041,72430,>1m <=5m,ATBI DATABASE,,1446864067000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248724,3941101,35.58176,-83.773079,Abrams Creek Upper,Rowans Creek,2814.316895,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864067000,GRSM,UNR,,6,,,Russell Field Trail,Cades Cove Loop Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A1C3E4EF79F154C06E8AF1E8A6CA4140,73021,0101000020110F0000F457BDE680C961C17E809BDAF72F5041,72432,>1m <=5m,ATBI DATABASE,,1446864069000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248730,3941262,35.583212,-83.773063,Abrams Creek Upper,Rowans Creek,2953.086182,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864069000,GRSM,UNR,,7,,,Russell Field Trail,Cades Cove Loop Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000FBB9579CE0F154C014877893BBCA4140,73017,0101000020110F00002B67211AD8C961C1EBD3886F0D305041,72428,>1m <=5m,ATBI DATABASE,,1446864066000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,248164,3941348,35.583843,-83.77933,Abrams Creek Upper,Cork Branch,2494.69043,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446864066000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove Loop Road,Valid,Viburnum_acerifolium,Viburnum  acerifolium,42267,Maple-leaf Arrow-wood,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Asteridae,Spermatophyta,Magnoliophyta, , ,Dipsacales, , , , ,Caprifoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
